Subject,Course,CRN,Course Title,Course Section,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
ADV,409,64821,Media Entrepreneurship,1,ONL,1,34,5,1,1,0,0,0,0,0,0,0,1,1,3.83,"Kasdan, Terry P"
ADV,460,72399,Innovation in Advertising,A,LCD,12,8,1,0,4,0,0,1,0,0,0,0,1,0,3.62,"Maslowska, Ewa H"
ADV,460,62726,Innovation in Advertising,B,LCD,2,11,0,5,5,2,1,2,0,0,1,0,0,0,3.32,"Ham, Chang Dae"
ADV,460,61094,Innovation in Advertising,C,LCD,5,11,2,1,2,1,2,1,0,1,0,1,1,0,3.29,"Ham, Chang Dae"
ADV,460,72929,Innovation in Advertising,D,LCD,8,17,1,2,0,3,0,0,0,0,0,0,0,0,3.82,"Maslowska, Ewa H"
ADV,483,63554,Audience Analysis,A,LCD,1,9,9,3,5,4,1,0,0,0,0,0,0,0,3.47,"Wise, Kevin R"
ADV,483,51300,Audience Analysis,B,LCD,1,6,10,4,8,3,0,1,0,0,0,0,0,0,3.39,"Wise, Kevin R"
ADV,483,72933,Audience Analysis,D,LCD,0,5,7,7,7,3,2,0,0,1,0,0,0,0,3.25,"Hu, Xiaohan"
ADV,498,62727,The Sandage Project,A,LCD,0,27,0,0,1,0,0,0,0,0,0,0,0,0,3.96,"Meron, Shachar"
ADV,498,64458,The Sandage Project,B,LCD,0,15,7,4,1,0,0,0,0,0,0,0,0,0,3.78,"Meron, Shachar"
ADV,498,64459,The Sandage Project,C,LCD,0,20,1,2,2,0,1,0,0,0,0,0,0,0,3.79,"Meron, Shachar"
AE,100,46515,Intro to Aerospace Engineering,AL1,LEC,0,63,11,2,4,1,1,2,0,0,0,1,0,0,3.77,"Zahedi Mehr, Negar"
AE,100,63909,Intro to Aerospace Engineering,BL1,LEC,7,53,10,2,5,1,1,3,1,0,0,0,0,0,3.75,"Saxton-Fox, Theresa A"
AE,140,73403,CAD,A,LBD,0,20,9,3,3,1,0,0,0,2,0,0,1,0,3.52,"Laystrom-Woodar, Julia K"
AE,140,73404,CAD,B,LBD,1,20,6,6,2,0,0,2,0,0,0,0,2,0,3.49,"Laystrom-Woodar, Julia K"
AE,199,67368,"Design, Build, Fly",DBF,LCD,5,15,3,0,1,0,0,0,0,0,0,0,0,0,3.92,"Merret, Jason M"
AE,199,71047,Introduction to Rocketry,ITR,LEC,17,9,0,0,0,0,0,1,0,0,1,0,0,0,3.82,"Woodard, Brian S"
AE,202,55736,Aerospace Flight Mechanics,A,LCD,8,9,4,5,3,5,2,1,1,0,1,0,4,1,3.05,"Tran, Huy T"
AE,311,29785,Incompressible Flow,A,LCD,1,29,24,14,10,9,5,2,6,1,0,3,4,1,3.13,"Goza, Andres J"
AE,321,29786,Mechs of Aerospace Structures,A,LCD,1,19,4,16,15,11,4,7,9,1,1,1,8,0,2.72,"Lambros, John"
AE,323,66645,Applied Aerospace Structures,A,LCD,2,11,2,5,3,4,3,0,4,1,2,1,3,0,2.76,"Chew, Huck Beng"
AE,352,29788,Aerospace Dynamical Systems,A,LCD,48,24,9,5,3,3,0,1,0,0,0,0,0,0,3.84,"Eggl, Siegfried"
AE,353,66644,Aerospace Control Systems,A,LCD,16,4,2,2,4,0,1,4,1,0,2,0,4,0,3,"Ornik, Melkior"
AE,402,29794,Orbital Mechanics,A,LCD,29,8,18,1,0,6,0,5,0,0,0,0,1,0,3.61,"Woollands, Robyn M"
AE,416,29803,Applied Aerodynamics,A,LCD,1,12,5,4,6,6,2,4,1,0,1,0,0,0,3.22,"Ansell, Phillip J"
AE,433,29787,Aerospace Propulsion,A,LCD,0,59,24,7,11,6,3,2,1,0,2,0,0,0,3.58,"Rovey, Joshua L"
AE,442,57765,Aerospace Systems Design I,A1,LCD,0,6,5,5,11,5,2,6,2,3,2,0,1,0,2.74,"Merret, Jason M"
AE,442,57766,Aerospace Systems Design I,S1,LCD,0,15,10,15,25,5,4,3,3,0,1,0,0,0,3.16,"Lembeck, Michael F"
AE,460,36450,Aerodynamics & Propulsion Lab,AE1,LCD,0,42,27,19,19,5,6,4,2,0,0,0,0,0,3.44,"Woodard, Brian S"
AE,483,57767,Autonomous Systems Lab,AE1,LCD,45,47,19,5,2,1,1,0,1,0,2,0,0,0,3.81,"Bretl, Timothy W"
AE,498,39788,Applied CFD,CFD,LCD,5,20,3,1,6,0,0,1,0,1,0,0,0,0,3.69,"Bodony, Daniel J"
AE,498,72133,Hypersonic AeroThermodynamics,HAT,LCD,4,4,2,4,4,5,3,0,0,0,0,0,0,0,3.34,"Panerai, Francesco"
AE,598,70952,Planetary Entry,PE,LEC,5,13,3,3,1,2,1,0,0,0,0,0,0,0,3.7,"Putnam, Zachary R"
AFRO,100,29810,Intro to African American St,AL1,ONL,14,28,12,2,4,6,5,1,4,0,0,0,2,1,3.42,"McMillion, Desiree Y"
AFRO,101,47705,"Black America, 1619-Present",AD2,DIS,2,2,5,0,1,4,0,3,1,0,1,1,5,0,2.29,"Cha-Jua, Sundiata"
AFRO,101,47707,"Black America, 1619-Present",AD3,DIS,1,1,6,6,2,4,1,0,1,0,1,0,3,0,2.76,"Cha-Jua, Sundiata"
AFRO,132,67122,African American Music,JM1,LEC,0,36,17,12,15,10,3,3,4,2,0,2,9,1,3.02,"Meyers, John P"
AFRO,226,57813,Black Women Contemp US Society,DMC,LCD,7,6,6,0,3,1,0,0,0,0,1,0,0,2,3.61,"McMillion, Desiree Y"
AFRO,243,38492,Pan Africanism,AL1,LCD,2,9,6,4,0,3,0,0,0,1,0,0,0,0,3.55,"Bowen, Merle L"
AFRO,383,51826,Hist of Blk Women's Activism,EM,LCD,1,10,7,8,1,1,0,0,0,0,2,0,0,1,3.47,"McDuffie, Erik S"
AFRO,411,60132,African American Psychology,HN,LCD,5,16,1,0,5,0,0,1,1,0,1,0,0,0,3.58,"Neville, Helen A"
AGCM,220,38779,Communicating Agriculture,B,ONL,0,17,13,2,2,0,0,0,0,0,0,0,2,0,3.57,"Roberts, Owen A"
AHS,125,56348,James Scholars Seminar,JS1,LEC,0,42,0,0,4,0,0,0,0,0,1,0,1,0,3.77,"Pulley, Tonya M"
AHS,199,56124,Undergraduate Open Seminar,EM,ONL,10,25,0,0,4,0,1,1,0,0,0,0,1,0,3.72,"Carter, April L"
AHS,199,52015,Undergraduate Open Seminar,MLJ,ONL,5,14,0,1,2,0,0,1,0,0,0,0,1,0,3.64,"Carter, April L"
AHS,494,67435,Disability & Assistive Technol,AD1,ONL,0,20,1,0,0,0,0,0,0,0,0,0,5,0,3.22,"Thompson, Marc"
AIS,101,70725,Intro to Amer Indian Studies,1,DIS,2,17,1,0,0,1,0,1,0,0,0,0,0,0,3.83,"Hoffman, Austin D"
AIS,101,70726,Intro to Amer Indian Studies,2,DIS,2,17,2,1,1,1,0,0,0,0,0,0,0,0,3.85,"Ridgway, Morgan L"
AIS,101,72042,Intro to Amer Indian Studies,3,DIS,3,15,3,0,2,2,0,0,0,0,0,0,0,0,3.77,"Hoffman, Austin D"
AIS,101,69650,Intro to Amer Indian Studies,4,DIS,4,10,4,1,3,0,0,0,0,0,0,0,0,0,3.77,"Ridgway, Morgan L"
AIS,265,55859,Intro to American Indian Lit,A,ONL,1,3,6,2,3,1,2,1,0,0,0,0,2,1,3,"Rymhs, Deena M"
ALEC,110,73087,Intro to ALEC,A,LCD,1,42,1,0,0,1,0,0,0,0,0,0,1,0,3.88,"Ochs, Gary A"
ALEC,451,73521,Professional Dev in ALEC,A,LCD,9,11,2,1,1,0,1,0,0,0,0,0,0,0,3.84,"Smist, Jennifer A"
ANSC,100,31300,Intro to Animal Sciences,AL1,LEC,4,58,0,4,19,0,1,18,0,0,1,0,1,2,3.37,"Parrett, Douglas F"
ANSC,100,74662,Intro to Animal Sciences,AL2,LEC,3,40,0,8,28,0,4,14,0,0,2,0,0,0,3.25,"Parrett, Douglas F"
ANSC,103,29835,Working With Farm Animals,A,ONL,0,78,0,0,4,0,0,2,0,0,1,0,0,0,3.87,"Parsons, Carl M"
ANSC,110,40336,Life With Animals and Biotech,B,LCD,5,21,1,2,6,0,0,0,0,0,0,0,0,1,3.78,"Allen, Crystal A"
ANSC,205,72084,World Animal Resources,A,OLC,111,97,33,11,15,10,1,6,1,0,3,4,9,0,3.6,"Emmert, Jason L"
ANSC,206,29863,Horse Management,1,LCD,2,31,0,3,8,0,0,0,0,0,0,0,0,1,3.77,"Kline, Kevin H"
ANSC,207,51564,Science of Pets and Their Care,AN1,ONL,12,11,0,0,3,2,2,2,0,0,2,0,4,0,3.08,"Fischer-Brown, Amy E"
ANSC,207,51565,Science of Pets and Their Care,AN2,ONL,8,12,0,2,8,1,0,1,0,2,2,0,2,0,3.16,"Fischer-Brown, Amy E"
ANSC,207,56258,Science of Pets and Their Care,AN6,ONL,13,13,1,2,3,1,1,1,0,2,0,0,2,0,3.41,"Fischer-Brown, Amy E"
ANSC,207,71999,Science of Pets and Their Care,BN1,ONL,14,17,0,1,5,1,0,1,0,0,1,0,1,0,3.61,"Fischer-Brown, Amy E"
ANSC,207,72000,Science of Pets and Their Care,BN2,ONL,16,9,0,3,3,2,1,0,1,0,0,0,5,0,3.21,"Fischer-Brown, Amy E"
ANSC,207,72001,Science of Pets and Their Care,BN3,ONL,5,17,0,4,3,1,0,2,0,1,2,0,1,0,3.34,"Fischer-Brown, Amy E"
ANSC,210,75439,Grilling and BBQ Science,OL1,OLC,0,63,3,2,11,0,0,5,0,0,0,0,1,0,3.68,"Klehm, Brandon J"
ANSC,221,55435,"Cells, Metabolism and Genetics",A,OLC,39,28,15,15,10,6,8,10,10,2,3,1,11,1,3.04,"McKim, Daniel B"
ANSC,222,55434,Anatomy and Physiology,A,OLC,0,8,8,7,18,9,6,20,11,9,16,4,28,2,1.85,"Dean, Matthew J"
ANSC,250,53235,Companion Animals in Society,A,ONL,33,91,19,8,8,8,6,2,2,0,1,0,3,1,3.65,"Richardson, Sarah D"
ANSC,250,73939,Companion Animals in Society,B,ONL,40,79,13,12,7,5,5,4,5,0,3,0,10,1,3.44,"Richardson, Sarah D"
ANSC,251,70556,Epidemics & Infectious Disease,A,LCD,0,17,0,0,28,0,0,13,0,0,2,0,1,0,2.95,"Steelman, Andrew J"
ANSC,255,74441,Animal Ethics,DS,OLC,5,11,0,3,1,0,0,1,0,0,0,0,0,0,3.76,"Shike, Daniel W"
ANSC,256,73798,Horse's Role in Human History,1,ONL,0,6,0,0,6,2,0,4,2,0,5,0,4,3,2.2,"Hagstrom, Debra"
ANSC,298,29886,Undergraduate Seminar,1,LCD,0,50,0,0,7,1,0,3,0,0,2,0,4,0,3.46,"Jones-Hamlow, Katelyn A"
ANSC,305,29860,Human Animal Interactions,AL1,OLC,27,29,4,6,3,2,4,1,1,1,0,0,1,0,3.64,"Richardson, Sarah D"
ANSC,307,62773,Companion Animal Management,AN1,DIS,2,16,6,7,10,1,2,3,1,2,3,2,5,1,2.82,"Fischer-Brown, Amy E"
ANSC,309,65393,Meat Production and Marketing,A,LEC,0,31,0,0,6,0,0,0,0,0,0,0,0,0,3.84,"Dilger, Anna C"
ANSC,350,29884,Cellular Metabolism in Animals,1,OLC,0,12,0,0,15,0,0,3,0,0,1,0,3,0,2.94,"Ridlon, Jason M"
ANSC,398,60748,CC Humane Society Internship,G,INT,1,21,0,0,3,0,0,0,0,0,0,0,0,0,3.86,"Fischer-Brown, Amy E"
ANSC,401,29887,Beef Production,1,LEC,1,14,0,3,4,0,0,0,0,0,0,0,0,0,3.73,"Parrett, Douglas F"
ANSC,422,72528,Companion Animal Nutrition,0,ONL,0,17,0,0,5,0,0,2,0,0,1,0,0,0,3.52,"Swanson, Kelly S"
ANSC,422,69960,Companion Animal Nutrition,A,OLC,0,35,0,0,16,0,0,7,0,0,4,0,1,0,3.27,"Swanson, Kelly S"
ANSC,424,70243,Pet Food & Feed Manufacturing,A,LCD,0,16,0,0,6,0,0,1,0,0,0,0,0,0,3.65,"Cattai de Godoy, Maria Re"
ANSC,424,76193,Pet Food & Feed Manufacturing,B,ONL,0,16,0,0,9,0,0,2,0,0,0,0,0,0,3.52,"Cattai de Godoy, Maria Re"
ANSC,431,40958,Advanced Reproductive Biology,AR,LCD,6,25,2,3,6,1,0,4,0,1,0,0,0,0,3.57,"Nowak, Romana A"
ANSC,445,67021,Statistical Methods,A,ONL,10,15,5,2,0,1,1,0,0,0,0,0,0,0,3.82,"Rodriguez Zas, Sandra L"
ANSC,452,29889,Animal Growth and Development,A,LCD,3,23,0,0,19,0,0,7,0,0,2,2,1,1,3.17,"Dilger, Anna C"
ANSC,498,59523,Integrating Animal Sciences,A,OLC,4,36,21,1,7,1,0,2,0,0,0,0,1,1,3.67,"Schneider, Alicia M"
ANTH,101,55549,Introduction to Anthropology,1,ONL,172,90,54,50,19,15,18,11,11,12,3,12,43,4,3.17,"Ritchison, Brandon T"
ANTH,102,71424,Human Origins and Culture,ONL,ONL,24,9,5,3,4,3,2,0,1,1,2,0,6,0,3.17,"Farley, Michelle"
ANTH,103,65489,Anthro in a Changing World,0NL,ONL,169,112,33,16,13,9,6,12,8,4,0,1,8,1,3.63,"Cox, Nicole A"
ANTH,103,38862,Anthro in a Changing World,A,ONL,201,93,34,13,18,5,1,2,3,3,1,1,1,1,3.8,"Maldonado, Korinta"
ANTH,105,41785,World Archaeology,A,OLC,9,17,4,3,14,5,1,0,0,0,0,0,2,0,3.39,"Bishop, Katelyn J"
ANTH,106,57508,Hist Arch Americas,1,OLC,11,32,6,5,16,2,1,3,2,1,2,1,3,2,3.29,"Riggs, Erin P"
ANTH,143,63937,Biology of Human Behavior,ON1,ONL,61,115,20,32,24,7,10,9,2,4,3,2,22,3,3.31,"Jelinek, Petra"
ANTH,160,75173,Race & Contemporary Issues,AL,LCD,7,11,1,1,0,1,1,0,1,0,0,0,4,0,3.17,"Rosas, Gilberto"
ANTH,180,31310,The Archaeology of Death,HS1,ONL,182,61,8,13,9,2,0,0,0,0,6,0,1,1,3.84,"Silverman, Helaine I"
ANTH,220,31325,Introduction to Archaeology,AD3,DIS,7,9,0,2,2,0,0,0,0,0,0,0,1,0,3.65,"Verstraete, Emma L"
ANTH,241,39283,Human Biological Variation,A,OLC,8,10,5,1,0,0,1,0,0,0,0,0,2,0,3.56,"Konigsberg, Lyle W"
ANTH,246,61404,Forensic Science,1OL,ONL,85,355,35,26,27,4,9,12,4,3,3,1,10,2,3.7,"Hughes, Cris E"
ANTH,246,62039,Forensic Science,2OL,ONL,108,321,23,37,30,13,12,11,5,1,4,1,19,3,3.61,"Malhi, Ripan S"
ANTH,262,64768,Women's Lives,1,LCD,23,6,0,2,2,1,0,0,0,0,0,0,0,1,3.86,"Erten, Hatice"
ANTH,278,51980,Climate Change & Civilization,1,LCD,16,8,9,2,2,0,1,0,0,0,0,0,0,1,3.79,"Lucero, Lisa J"
ANTH,347,67733,Human Osteology,AS1,OLC,7,0,8,3,1,3,1,0,2,1,0,0,0,0,3.28,"Konigsberg, Lyle W"
ANTH,407,72447,Evolutionary Immunology,1,OLC,3,8,6,3,1,0,0,0,0,0,0,0,0,0,3.77,"Brinkworth, Jessica F"
ANTH,498,67739,Senior Capstone Seminar,1,OLC,0,6,7,5,0,1,0,0,0,0,1,0,2,0,3.18,"Jelinek, Petra"
ARAB,150,54547,Lang&Culture of Arab World,A1,ONL,9,5,1,0,2,2,0,0,0,0,0,0,2,0,3.38,"Saadah, Eman"
ARCH,171,70684,Concepts & Theories Arch Dsgn,AL1,OLC,19,35,47,9,16,14,9,1,6,3,1,1,14,2,3.1,"Bliss, AnnaMarie R"
ARCH,210,29940,Intro Hist of World Arch,AL,OLC,5,22,18,20,23,28,11,6,2,2,3,0,6,1,2.95,"Grossman, Heather E"
ARCH,231,29941,Anatomy of Buildings,AL1,OLC,19,14,26,7,21,12,2,4,3,1,0,0,5,0,3.2,"Deutsch, Randall"
ARCH,273,70750,Strategies of Arch Design,AL1,OLC,2,34,25,18,14,15,8,3,0,2,1,0,7,2,3.15,"Melgarejo De Be, Andrea L"
ARCH,321,67819,"Environ, Arch & Global Health",AL1,ONL,4,11,5,5,5,3,0,0,0,0,0,0,0,0,3.58,"Bollo, Christina S"
ARCH,321,71526,"Environ, Arch & Global Health",AL2,ONL,6,13,6,3,2,3,1,5,0,0,0,0,1,0,3.36,"Bollo, Christina S"
ARCH,321,67821,"Environ, Arch & Global Health",AL3,ONL,4,10,5,1,3,0,2,1,0,0,0,0,0,0,3.59,"Bollo, Christina S"
ARCH,412,29972,Medieval Architecture,M,LEC,0,7,2,2,6,2,1,0,0,0,0,1,1,0,3.11,"Grossman, Heather E"
ARCH,417,43713,Modern & Contemp Architecture,T,OLC,0,11,6,8,1,1,3,0,2,1,0,0,5,0,2.89,"Johnson, Tait R"
ARCH,433,71521,Des of Steel and Reinf Conc I,AL,OLC,8,15,9,9,9,8,8,7,4,1,3,5,7,0,2.69,"Aminmansour, Abbas"
ARCH,434,71891,Environ Control Systems I,AL,ONL,3,12,25,14,8,5,3,2,1,1,0,0,0,0,3.37,"Boubekri, Mohamed"
ARCH,536,67824,Plng & Design of Struct Sys,AL,OLC,5,22,29,3,7,8,7,5,0,0,0,0,0,0,3.41,"Krishnan, Sudarshan"
ARCH,577,55619,Theories of Architecture,AL,OLC,24,13,10,5,9,6,5,0,3,0,0,1,1,0,3.4,"Stallmeyer, John C"
ARTD,251,68924,Graphic Design Toolbox,A,OLB,6,4,2,2,3,1,0,1,0,0,0,0,2,0,3.22,"Bo-Linn, Isabel E"
ARTD,251,68926,Graphic Design Toolbox,C,ST,6,0,8,3,1,0,1,1,0,0,0,0,2,0,3.21,"Thomas, Nekita S"
ARTD,270,66148,Design Methods,A,OLB,11,9,0,0,0,0,0,0,0,0,1,0,1,0,3.68,"Ruecker, Stanley"
ARTD,270,67365,Design Methods,B,OLB,11,8,0,0,0,0,0,1,0,0,1,0,0,0,3.76,"Ruecker, Stanley"
ARTD,270,70043,Design Methods,C,OLB,5,11,0,0,0,2,0,0,0,0,0,0,3,0,3.3,"Ruecker, Stanley"
ARTD,270,71656,Design Methods,D,OLB,7,9,0,1,0,2,0,0,0,0,0,0,2,0,3.46,"Ruecker, Stanley"
ARTD,328,51747,Human-Centered Product Design,1,OLC,0,17,12,2,0,3,0,0,2,0,0,0,0,0,3.61,"Araujo de Aguia, Carlos H"
ARTD,426,63745,Product Innovation,SS,OLC,11,27,3,1,4,0,1,0,0,0,0,0,0,0,3.84,"Sethi, Simrun S"
ARTD,451,75896,EDGE,E,OLB,17,0,1,1,0,0,0,3,0,0,0,0,0,0,3.68,"Robinson, Stacey"
ARTF,101,31200,Contemporary Issues in Art,M2,OLC,87,29,11,11,15,1,7,5,0,4,1,2,12,1,3.37,"Lucero, Jorge"
ARTH,241,49043,"Modern Art, 1880-1940",KR,OLC,0,8,11,2,3,3,0,0,3,1,0,0,3,0,3.01,"Romberg, Kristin"
ARTH,250,49017,American Art,1,OLC,0,5,4,5,9,7,2,2,1,0,0,0,3,1,2.83,"Reitz, Erin E"
ARTH,260,51155,Graffiti and Murals,OV,OLC,1,7,25,15,18,8,7,12,7,1,2,2,3,0,2.83,"Vazquez, Oscar"
ARTJ,209,75168,Chado (The Way of Tea),2,OLC,4,13,8,3,4,4,0,1,1,0,0,0,4,0,3.18,"Gunji-Ballsrud, Jennifer"
ARTJ,299,75220,Seminar in Japanese Aesthetics,1,OLC,0,23,2,1,0,1,0,1,0,0,0,0,0,0,3.83,"Stirek, Lindsey L"
ARTJ,301,75169,Manga: Art of Image and Word,1,OLC,4,25,5,1,0,1,2,0,0,0,0,0,1,0,3.72,"Stirek, Lindsey L"
ARTS,220,74305,Introduction to Fashion,B,ONL,11,13,2,0,1,0,0,0,0,0,0,0,0,0,3.94,"Becker, Susan E"
ASRM,101,74191,Intro to Actuarial Science,AS1,LCD,0,41,0,0,0,0,0,0,0,0,0,0,4,0,3.64,"Serafini, Paul"
ASRM,210,69931,Theory of Interest,M1,ONL,0,13,9,4,3,3,4,1,0,0,0,0,0,0,3.42,"Cardinal, Timothy C"
ASRM,406,69943,Lin Algebra & Financial Apps,T1,ONL,0,21,5,2,1,5,0,0,0,0,0,0,2,0,3.48,"Rosenblatt, Joseph M"
ASRM,410,69947,Investments and Fin Markets,M13,LCD,10,12,9,4,5,0,0,0,2,0,0,0,2,2,3.48,"Hinkkanen, Aimo H"
ASRM,461,69950,Loss Models,G1,LCD,0,6,0,3,7,1,1,3,1,1,0,0,1,0,2.87,"Freiji, Claudia G"
ASRM,469,69946,Casualty Actuarial Mathematics,G1,ONL,11,5,1,5,1,1,0,0,0,0,0,0,0,0,3.75,"Cole, Paa Kow"
ASRM,471,69949,Life Contingencies I,D1,ONL,24,12,4,4,7,2,2,2,0,0,0,0,0,0,3.63,"Cole, Paa Kow"
ASTR,100,31278,Introduction to Astronomy,A,ONL,44,52,16,9,15,10,4,7,3,2,0,5,7,0,3.33,"Winans, Amanda"
ASTR,100,58800,Introduction to Astronomy,B,ONL,50,63,46,29,45,25,25,14,16,11,11,12,75,10,2.53,"Winans, Amanda"
ASTR,121,37107,Solar System and Worlds Beyond,AL1,LEC,61,18,13,6,10,8,6,3,4,1,1,2,4,1,3.4,"Winans, Amanda"
ASTR,122,39752,Stars and Galaxies,AL1,LEC,22,33,25,14,13,5,1,9,3,0,0,3,7,0,3.24,"Dunne, Bryan C"
ASTR,150,53598,Killer Skies: Astro-Disasters,KS,LEC,41,23,8,9,9,3,4,2,2,0,2,1,6,0,3.36,"Dunne, Bryan C"
ASTR,210,30268,Introduction to Astrophysics,1,LEC,0,32,0,0,18,0,0,10,0,0,4,0,4,1,3.03,"French, Katheryn D"
ASTR,350,30269,"Big Bang,Black Holes,Universe",1,LEC,3,25,1,3,5,2,1,0,1,0,0,0,0,1,3.66,"Shen, Yue"
ASTR,404,39758,Stellar Astrophysics,1,LEC,14,6,6,3,3,1,1,2,1,0,3,1,0,2,3.3,"Fields, Brian D"
ASTR,406,43268,Galaxies and the Universe,100,LEC,5,8,7,3,6,3,1,2,2,1,0,1,3,2,2.98,"Wong, Tony"
ATMS,100,37004,Introduction to Meteorology,AL1,OLC,17,51,23,25,36,6,7,17,2,3,4,0,7,1,3.16,"Frame, Jeffrey"
ATMS,120,31291,Severe and Hazardous Weather,B,OLC,39,184,42,36,85,24,10,25,6,2,8,4,18,8,3.27,"Choate, Jessica J"
ATMS,140,55849,Climate and Global Change,A,OLC,14,20,15,7,10,9,6,6,1,2,2,0,8,0,3.01,"Sriver, Ryan"
ATMS,305,67804,Computing and Data Analysis,AN,LBD,4,16,1,1,1,0,0,0,0,0,0,0,0,0,3.91,"Jewett, Brian F"
BADM,210,69974,Business Analytics I,BL,LEC,1,170,23,13,13,2,0,2,1,0,0,0,2,1,3.8,"Larson, Eric"
BADM,210,71353,Business Analytics I,CL,LEC,2,163,21,11,15,5,0,5,0,0,1,0,0,0,3.78,"Larson, Eric"
BADM,211,71365,Business Analytics II,A,LCD,4,21,2,2,4,1,1,1,1,0,0,0,0,0,3.64,"Zhao, Tiancheng"
BADM,211,72844,Business Analytics II,B,LCD,0,14,9,4,7,0,2,4,1,1,0,0,0,0,3.31,"Guggenheim, David R"
BADM,211,72845,Business Analytics II,C,LCD,0,7,10,5,8,4,2,2,0,0,0,0,0,0,3.28,"Guggenheim, David R"
BADM,211,72846,Business Analytics II,D,LCD,0,18,7,4,4,3,3,1,0,0,1,2,1,0,3.24,"Guggenheim, David R"
BADM,211,72865,Business Analytics II,F,LCD,11,14,5,3,6,3,0,2,0,0,0,0,0,0,3.6,"Wu, Anqi"
BADM,211,74729,Business Analytics II,G,LCD,0,14,7,6,9,0,0,1,1,0,0,0,1,0,3.39,"Khandelwal, Ashish"
BADM,211,74730,Business Analytics II,H,LCD,0,27,5,4,5,0,1,2,0,0,0,0,0,0,3.66,"Khandelwal, Ashish"
BADM,211,74732,Business Analytics II,J,LCD,8,7,9,2,5,4,1,1,0,1,0,0,0,0,3.45,"Bao, Ying"
BADM,261,59910,Technology & Mgmt Seminar,TM,LCD,33,50,5,0,1,0,0,1,0,0,0,0,0,0,3.95,"Koon, Samantha L"
BADM,275,71364,Operations Management,B,LCD,7,19,0,0,0,1,0,0,0,0,0,0,0,0,3.95,"Han, Rongqing"
BADM,275,72836,Operations Management,C,LCD,42,16,4,3,0,0,0,0,1,0,0,0,0,0,3.91,"Cockrell, Adam L"
BADM,275,72838,Operations Management,D,LCD,10,32,2,0,0,1,1,0,1,0,1,0,1,0,3.73,"Han, Rongqing"
BADM,275,72840,Operations Management,E,LCD,0,51,10,4,0,0,0,0,0,0,0,0,0,0,3.91,"Baddam, Swathi Reddy"
BADM,275,72841,Operations Management,F,LCD,0,23,3,2,0,0,0,0,0,0,0,0,0,0,3.92,"Baddam, Swathi Reddy"
BADM,275,72843,Operations Management,G,LCD,0,27,5,2,3,0,0,0,0,0,0,0,0,0,3.84,"Souyris, Sebastian"
BADM,275,72848,Operations Management,H,LCD,0,41,2,2,2,0,0,0,0,0,0,0,0,0,3.91,"Souyris, Sebastian"
BADM,300,62982,The Legal Environment of Bus,A,LCD,23,35,17,9,7,4,2,2,2,1,0,1,0,1,3.59,"Warnick, Emerson T"
BADM,300,62983,The Legal Environment of Bus,B,LCD,23,40,11,2,7,4,0,0,2,2,0,0,2,1,3.62,"Warnick, Emerson T"
BADM,300,62984,The Legal Environment of Bus,BH,LCD,15,14,0,0,0,0,0,1,0,0,0,0,0,0,3.93,"Warnick, Emerson T"
BADM,300,62985,The Legal Environment of Bus,OL,ONL,139,82,22,12,10,7,5,5,1,0,1,2,5,1,3.71,"Wright, Margaret"
BADM,310,29649,Mgmt and Organizational Beh,1,LEC,204,126,23,9,11,3,1,2,1,0,2,0,1,0,3.88,"White, Judith B"
BADM,310,58599,Mgmt and Organizational Beh,OL,ONL,0,161,101,63,29,7,12,8,0,1,1,1,3,3,3.56,"Gill, Shahbaz"
BADM,313,29659,Strategic Human Res Management,A,LCD,2,31,0,1,1,0,0,0,0,0,0,0,0,0,3.95,"Chhillar, Deepika"
BADM,314,66083,Leading Negotiations,A,LCD,23,22,10,3,5,0,0,1,0,0,0,0,0,0,3.81,"Ward, Sarah"
BADM,314,68229,Leading Negotiations,B,LCD,7,6,2,3,4,0,1,2,1,0,0,0,1,0,3.31,"Ward, Sarah"
BADM,320,31412,Principles of Marketing,1,LEC,139,45,14,11,10,1,0,2,0,0,1,0,3,1,3.81,"Wolters, Mark E"
BADM,320,31415,Principles of Marketing,2,LEC,194,71,12,10,9,1,1,0,0,0,0,1,1,0,3.9,"Wolters, Mark E"
BADM,320,58600,Principles of Marketing,OL,ONL,152,137,32,27,23,6,3,6,0,0,1,0,5,0,3.75,"Liu, Yunchuan"
BADM,321,29650,Principles of Retailing,BL,LCD,0,23,4,3,2,0,0,2,0,0,0,0,0,0,3.73,"Gill, Shahbaz"
BADM,322,31427,Marketing Research,B,LCD,0,37,2,1,0,0,0,0,0,0,0,0,0,0,3.97,"Kim, Myoung Hee"
BADM,322,31429,Marketing Research,C,LCD,0,36,3,0,1,0,0,0,0,0,0,0,0,0,3.95,"Kim, Myoung Hee"
BADM,323,31436,Marketing Communications,A,LCD,0,13,22,0,0,0,1,0,0,0,0,0,0,0,3.75,"White, Tiffany B"
BADM,323,31437,Marketing Communications,B,LCD,0,6,12,8,1,0,0,0,0,0,0,0,0,1,3.62,"White, Tiffany B"
BADM,324,39273,Purchasing and Supply Mgmnt,A,LCD,29,8,3,1,2,2,0,0,0,0,0,0,1,0,3.78,"Cockrell, Adam L"
BADM,325,31439,Consumer Behavior,A,LCD,20,19,15,1,0,1,0,0,0,0,0,0,0,0,3.88,"Lim, Sarah"
