Subject,Course,CRN,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
AE,451,51603,Aeroelasticity,6,6,6,3,3,1,0,0,0,0,0,0,0,0,3.68,"Balajewicz, Maciej"
AE,454,53832,Systems Dynamics & Control,3,6,5,4,3,0,1,0,0,0,0,0,0,0,3.6,"Namachchivaya, N S"
AE,460,36450,Aerodynamics & Propulsion Lab,4,58,19,4,12,2,2,2,0,0,0,0,0,1,3.7,"Dutton, J C"
AE,483,57767,UAV Navigation and Control,45,38,8,9,2,3,0,0,1,0,0,0,0,1,3.84,"Bretl, Timothy W"
AFRO,100,49318,Intro to African American St,5,9,4,3,1,2,1,1,0,0,0,0,1,0,3.46,"McMillion, Desiree Y"
AFRO,100,49320,Intro to African American St,8,5,4,1,0,3,2,2,1,1,0,0,2,0,3.09,"McMillion, Desiree Y"
AFRO,101,47705,"Black America, 1619-Present",2,5,3,5,3,1,1,3,0,0,0,1,5,0,2.63,"Cha-Jua, Sundiata"
AFRO,101,47707,"Black America, 1619-Present",0,1,4,1,5,1,3,2,0,1,2,0,3,1,2.35,"Cha-Jua, Sundiata"
AFRO,261,46614,Intro to the African Diaspora,1,19,7,5,5,1,0,1,0,0,0,0,0,0,3.64,"McDuffie, Erik S"
AFRO,383,51826,Hist of Blk Women's Activism,0,17,8,5,3,0,0,1,0,0,0,0,0,0,3.68,"McDuffie, Erik S"
AFRO,411,60132,African American Psychology,2,8,4,0,8,1,0,3,0,0,2,0,0,0,3.2,"Neville, Helen A"
AGCM,220,38779,Communicating Agriculture,0,16,4,1,1,1,0,0,1,1,0,0,1,0,3.49,"Cupps-Miller, Heather A"
AGCM,430,36899,Comm in Env Social Movements,1,4,9,6,2,0,0,0,0,0,0,0,0,0,3.59,"Reisner, Ann E"
AGED,230,56362,Leadership Communications,3,51,12,5,8,0,1,0,0,2,1,0,0,0,3.69,"Keating, Kari H"
AGED,260,45330,Intro to Leadership Studies,0,8,7,2,6,0,3,0,1,0,0,0,0,0,3.37,"Smist, Jennifer A"
AGED,260,61074,Intro to Leadership Studies,27,58,25,29,22,9,8,4,1,1,0,0,1,0,3.5,"Burgoon, Lisa A"
AGED,280,55468,Training Needs Assessment,13,10,4,1,1,1,0,0,0,0,1,0,0,0,3.76,"Korte, Debra S"
AGED,340,58186,Leadership Ethics & Pluralism,2,6,6,6,5,2,0,0,0,1,0,0,1,0,3.3,"Collins, Jasmine D"
AGED,380,59633,Leadership in Groups and Teams,8,17,13,6,2,2,0,0,1,0,0,0,0,0,3.69,"Rosch, David M"
AGED,380,63723,Leadership in Groups and Teams,11,10,11,1,1,2,0,0,1,0,0,0,1,0,3.62,"Collins, Jasmine D"
AGED,480,62936,Collaborative Leadership,4,17,6,2,1,0,0,0,0,0,0,0,0,0,3.86,"Keating, Kari H"
AGED,499,60733,Begin Agri Teachers Seminar,0,23,1,0,6,0,0,0,0,0,0,0,0,0,3.79,"Korte, Debra S"
AHS,199,52015,Undergraduate Open Seminar,17,9,0,0,2,0,0,2,0,0,0,0,0,0,3.8,"Rasberry, Moses K"
AIS,285,67476,Indigenous Thinkers,13,3,0,0,0,4,0,2,0,0,0,0,0,1,3.58,"Maldonado, Korinta"
ANSC,100,31300,Intro to Animal Sciences,10,99,0,12,41,0,3,5,0,0,3,0,1,0,3.56,"Parrett, Douglas F"
ANSC,103,29835,Working With Farm Animals,0,79,0,1,0,0,0,0,0,0,0,0,0,0,3.99,"Cobb, Alan R"
ANSC,206,29863,Horse Management,2,38,4,2,8,0,1,1,0,0,0,0,0,0,3.74,"Kline, Kevin H"
ANSC,207,51564,Companion Animal Biology &Care,2,17,3,1,3,1,1,1,1,0,0,0,0,0,3.6,"de Flamingh, Alida"
ANSC,207,51565,Companion Animal Biology &Care,8,15,5,4,5,2,0,1,0,0,0,0,0,0,3.65,"de Flamingh, Alida"
ANSC,207,51566,Companion Animal Biology &Care,10,16,5,5,4,1,0,1,1,0,1,0,0,0,3.6,"de Flamingh, Alida"
ANSC,207,56248,Companion Animal Biology &Care,7,15,12,3,4,4,2,0,0,0,2,0,0,0,3.5,"Ruiz-Rodriguez, Christina"
ANSC,207,56256,Companion Animal Biology &Care,14,15,3,6,5,2,1,0,0,0,1,0,1,0,3.56,"Ruiz-Rodriguez, Christina"
ANSC,221,55435,"Cells, Metabolism and Genetics",3,46,0,14,48,0,13,23,0,2,11,2,1,0,2.93,"Beever, Jonathan E"
ANSC,222,55434,Anatomy and Physiology,4,16,7,11,44,8,12,22,3,10,5,2,11,1,2.53,"Wheeler, Matthew B"
ANSC,250,53235,Companion Animals in Society,107,155,101,61,64,26,23,17,10,6,3,2,7,0,3.44,"Albert, Sarah D"
ANSC,298,29886,Undergraduate Seminar,61,13,4,1,2,2,0,0,0,0,0,0,0,0,3.92,"Hurley, Walter L"
ANSC,305,29860,Human Animal Interactions,15,5,4,6,2,1,2,0,0,0,0,0,0,0,3.66,"Albert, Sarah D"
ANSC,307,60741,Companion Animal Management,2,4,6,8,17,2,4,7,2,0,3,1,2,0,2.75,"Fischer-Brown, Amy E"
ANSC,350,29884,Cellular Metabolism in Animals,0,14,0,0,12,0,0,21,0,0,2,0,0,0,2.78,"Ridlon, Jason M"
ANSC,370,62114,Companion Animal Policy,0,8,6,0,5,0,0,2,0,0,0,0,0,0,3.48,"Fischer-Brown, Amy E"
ANSC,401,29887,Beef Production,2,31,0,0,9,0,0,0,0,0,0,0,0,0,3.79,"Parrett, Douglas F"
ANSC,420,29891,Ruminant Nutrition,0,10,1,1,14,3,1,6,0,0,0,0,1,0,3.01,"Drackley, James K"
ANSC,431,40958,Advanced Reproductive Biology,14,13,12,6,13,0,0,8,1,1,0,0,1,0,3.33,"Nowak, Romana A"
ANSC,445,67021,Statistical Methods,14,8,2,1,0,0,0,0,0,0,0,0,0,0,3.95,"Rodriguez-Zas, Sandra L"
ANSC,452,29889,Animal Growth and Development,0,36,0,0,10,0,0,2,0,0,1,0,0,0,3.67,"Dilger, Anna C"
ANSC,467,31305,Applied Animal Ecology,2,20,8,7,9,0,0,0,0,0,0,0,0,0,3.65,"Johnson, Janeen L"
ANSC,498,59523,Integrating Animal Sciences,0,62,0,0,8,0,0,1,0,0,1,0,0,0,3.82,"Loerch, Steven C"
ANSC,499,62843,Dangerous Dogs & Breed Discrim,0,20,0,0,0,0,1,0,0,0,0,0,0,0,3.92,"Albert, Sarah D"
ANTH,101,55549,Introduction to Anthropology,15,44,42,28,28,31,10,13,18,3,6,1,9,0,2.98,"Carter, Alison"
ANTH,103,65489,Anthro in a Changing World,12,83,89,27,45,20,7,16,6,4,1,5,15,0,3.19,"Lee, Alexander J"
ANTH,103,29919,Anthro in a Changing World,0,27,46,46,43,25,30,16,10,7,6,2,5,1,2.89,"Smalls, Krystal A"
ANTH,104,37052,Talking Culture,0,2,9,4,5,1,0,0,0,0,0,0,0,0,3.43,"Kramer, Elise A"
ANTH,143,37058,Biology of Human Behavior,12,6,1,3,0,0,0,2,0,0,0,1,0,0,3.61,"Clancy, Kathryn B"
ANTH,143,37058,Biology of Human Behavior,161,107,54,25,38,15,14,13,9,2,9,4,19,3,3.39,"Clancy, Kathryn B"
ANTH,143,57526,Biology of Human Behavior,13,4,2,2,1,3,1,0,1,0,1,0,0,0,3.5,"Clancy, Kathryn B"
ANTH,143,57527,Biology of Human Behavior,9,7,6,0,0,0,0,3,1,0,1,0,0,0,3.51,"Clancy, Kathryn B"
ANTH,143,57528,Biology of Human Behavior,8,6,4,1,1,1,1,0,0,0,0,0,1,0,3.57,"Clancy, Kathryn B"
ANTH,143,57529,Biology of Human Behavior,13,4,2,0,1,0,2,1,0,1,0,0,1,0,3.45,"Clancy, Kathryn B"
ANTH,143,57530,Biology of Human Behavior,10,7,1,2,4,0,1,0,0,0,0,0,3,0,3.31,"Clancy, Kathryn B"
ANTH,143,57532,Biology of Human Behavior,3,13,4,0,5,0,2,0,0,0,0,0,1,1,3.51,"Clancy, Kathryn B"
ANTH,143,57553,Biology of Human Behavior,3,6,6,5,4,0,0,0,0,0,1,0,0,0,3.51,"Clancy, Kathryn B"
ANTH,143,57554,Biology of Human Behavior,17,2,1,2,1,0,0,1,0,0,0,1,2,1,3.41,"Clancy, Kathryn B"
ANTH,143,57518,Biology of Human Behavior,10,6,2,1,3,0,1,1,2,0,1,0,1,0,3.3,"Clancy, Kathryn B"
ANTH,143,57558,Biology of Human Behavior,11,5,4,0,1,0,1,1,0,0,0,1,1,0,3.47,"Clancy, Kathryn B"
ANTH,143,57559,Biology of Human Behavior,6,6,3,1,0,0,2,0,0,0,0,0,3,0,3.19,"Clancy, Kathryn B"
ANTH,143,57519,Biology of Human Behavior,11,2,1,2,0,1,2,1,2,0,0,1,1,1,3.15,"Clancy, Kathryn B"
ANTH,143,57520,Biology of Human Behavior,7,7,3,0,4,2,1,0,1,0,1,0,0,0,3.44,"Clancy, Kathryn B"
ANTH,143,57525,Biology of Human Behavior,4,5,4,1,2,2,0,1,1,0,1,0,3,0,2.92,"Clancy, Kathryn B"
ANTH,160,50621,Contemporary Social Issues,5,9,10,1,3,3,1,2,4,0,0,0,2,0,3.15,"Rosas, Gilberto"
ANTH,180,31310,The Archaeology of Death,47,65,15,12,49,12,6,23,10,0,10,0,4,1,3.2,"Silverman, Helaine I"
ANTH,182,38786,Latin American Cultures,6,2,6,5,7,2,0,0,0,0,0,0,0,0,3.46,"Maldonado, Korinta"
ANTH,220,31325,Introduction to Archaeology,7,8,3,3,1,1,0,0,1,0,0,0,0,0,3.68,"Carter, Alison"
ANTH,230,43141,Sociocultural Anthropology,3,9,3,7,3,0,1,0,0,0,0,0,0,0,3.6,"Kramer, Elise A"
ANTH,230,43143,Sociocultural Anthropology,5,7,8,4,2,0,1,1,0,0,0,0,0,0,3.61,"Kramer, Elise A"
ANTH,246,62039,Forensic Science,6,227,47,36,24,7,11,7,3,1,1,0,9,0,3.59,"Malhi, Ripan S"
ANTH,277,46541,"Ancient Cities, Sacred Land",0,9,5,3,7,1,1,3,1,1,1,0,0,0,3.14,"Pauketat, Timothy R"
ANTH,399,64057,Senior Capston Seminar,2,9,4,4,0,0,0,2,0,0,0,0,0,0,3.62,"Farnell, Brenda M"
ANTH,411,46543,Methods of Cultural Anth,0,16,5,0,1,0,1,2,0,0,0,0,1,0,3.58,"Moodie, Ellen"
ANTH,460,46547,Heritage Management,0,18,6,0,1,0,0,0,0,0,0,0,0,1,3.89,"Silverman, Helaine I"
ARAB,150,54547,Lang&Culture of Arab World,9,13,0,1,0,0,2,2,0,0,0,0,1,0,3.57,"Saadah, Eman"
ARCH,101,45560,Introduction to Architecture,0,85,32,19,17,7,2,7,4,1,2,0,1,1,3.5,"Waldrep, Lee W"
ARCH,231,29941,Anatomy of Buildings,0,30,25,17,27,8,2,1,0,0,0,0,1,2,3.4,"Taylor, Mark"
ARCH,271,49267,Graphics for Architects,0,6,19,19,18,15,13,5,1,2,2,5,4,2,2.76,"Emmons, David J"
ARCH,341,29948,Environment Tech HVAC,0,6,9,8,9,9,9,4,1,0,3,0,1,1,2.85,"Strand, Richard K"
ARCH,342,29958,Environment Tech Ltg & Acoust,5,8,7,4,11,5,6,8,1,1,0,0,1,0,2.99,"Boubekri, Mohamed"
ARCH,351,31365,Statics & Dynamics,19,17,19,11,15,15,3,4,2,1,0,1,2,0,3.26,"Mitalski, Marc A"
ARCH,403,66780,Spec Topics in Arch History,0,4,10,9,6,0,0,1,0,0,0,0,1,0,3.31,"Grossman, Heather E"
ARCH,409,48019,Special Topics in Spanish Arch,0,11,10,9,0,0,0,0,0,0,0,0,0,0,3.69,"Lapunzina, Alejandro"
ARCH,412,29972,Medieval Architecture,0,5,11,4,12,3,5,1,0,0,1,0,0,1,3.15,"Grossman, Heather E"
ARCH,417,43713,Twentieth-Century Architecture,19,35,17,9,5,3,1,0,0,0,0,0,0,1,3.75,"Burns, Jennifer"
ARCH,451,29984,Theory & Design Steel & Timber,6,18,18,11,10,4,3,6,1,2,1,1,2,0,3.19,"Aminmansour, Abbas"
ARCH,451,63397,Theory & Design Steel & Timber,0,10,6,5,5,2,2,0,0,0,0,0,0,0,3.46,"Lapunzina, Alejandro"
ARCH,468,63722,Overseas Architectural Studies,2,14,10,4,0,0,0,0,0,0,0,0,0,0,3.8,"Lapunzina, Alejandro"
ARCH,476,66933,Arch Design & Exploration,0,5,5,10,2,8,0,0,0,0,0,0,0,0,3.3,"Lapunzina, Alejandro"
ARCH,502,63385,Structural Planning,3,24,16,9,11,8,2,1,0,0,0,0,0,0,3.48,"Krishnan, Sudarshan"
ARCH,577,55619,Theory of Architecture,3,3,14,15,10,16,7,5,1,1,0,1,1,1,2.96,"Stallmeyer, John C"
ART,100,54742,Understanding Visual Culture,7,36,30,7,7,1,1,2,0,0,1,0,0,0,3.66,"Burns, Jennifer"
ART,105,63473,Visual Design for Non-Majors,6,23,9,0,1,0,0,1,0,0,0,0,1,0,3.76,"Bai, Qiuailin"
ART,105,64967,Visual Design for Non-Majors,3,27,4,2,2,0,0,0,0,0,1,0,0,0,3.8,"Carpenter, Joseph A"
ART,310,64968,Design Thinking,16,11,4,4,1,1,0,0,0,0,0,0,1,0,3.73,"Goggin, Nan E"
ARTD,218,66142,Intro to Web Technologies,0,13,4,2,0,2,0,0,0,1,0,0,0,0,3.64,"Thomas, Nekita S"
ARTD,218,66143,Intro to Web Technologies,0,12,5,1,3,1,0,0,0,0,0,0,0,0,3.7,"Thomas, Nekita S"
ARTD,222,66147,Typographic Practice,0,11,1,6,5,0,0,0,0,0,0,0,0,0,3.59,"Kwon, Linda E"
ARTD,270,66148,Design Methods,1,14,4,2,1,0,0,0,0,0,0,0,0,0,3.83,"Thomas, Nekita S"
ARTD,328,51747,Human-Centered Product Design,5,17,3,3,4,1,0,0,0,0,0,0,0,0,3.75,"McDonagh, Deana C"
ARTD,328,66551,Human-Centered Product Design,2,3,11,10,0,0,0,0,0,0,0,0,0,0,3.6,"McDonagh, Deana C"
ARTD,351,66154,Graphic Design Inquiry,0,12,4,3,2,1,0,1,0,0,0,0,0,0,3.62,"Kwon, Linda E"
ARTD,351,66155,Graphic Design Inquiry,0,12,4,5,0,0,0,0,0,0,0,0,0,0,3.78,"Thomas, Nekita S"
ARTD,371,66157,Graphic Design Practicum,1,12,5,3,2,0,0,0,0,0,0,0,0,0,3.75,"Benson, Eric"
ARTD,418,66159,Digital Interaction Sandbox,0,7,8,3,0,0,0,0,0,1,1,1,1,0,3.2,"Kwon, Linda E"
ARTD,426,63745,Product Innovation,1,13,1,5,2,5,0,0,0,0,0,0,0,0,3.54,"Weightman, David I"
ARTF,101,31200,Contemporary Issues in Art,2,37,43,25,20,11,3,9,4,0,1,10,3,0,3.13,"Kienke, Christopher"
ARTH,112,66276,Renaissance to Modern Art,1,3,3,2,1,3,3,3,0,1,2,1,0,0,2.68,"Belanger, Noelle C"
ARTH,112,66278,Renaissance to Modern Art,0,0,2,3,3,5,2,3,4,0,1,0,0,0,2.52,"Landau, Jessica"
ARTH,112,66280,Renaissance to Modern Art,0,2,5,4,4,3,1,1,1,1,0,0,0,0,3.05,"Landau, Jessica"
ARTH,112,66282,Renaissance to Modern Art,1,6,6,3,1,1,1,2,0,1,0,0,1,0,3.19,"Richter, Sarah D"
ARTH,112,66283,Renaissance to Modern Art,3,4,10,1,1,3,0,0,0,0,0,0,0,0,3.59,"Henry, Mollie A"
ARTH,112,66284,Renaissance to Modern Art,0,10,4,1,3,1,0,0,1,0,0,1,2,0,3.13,"Henry, Mollie A"
ARTH,211,66185,Design History Survey,0,18,30,29,71,17,5,10,0,2,2,0,1,1,3.1,"Weissman, Terri"
ARTH,241,49043,"Modern Art, 1880-1940",0,7,13,12,8,2,1,1,1,1,1,0,0,0,3.26,"Romberg, Kristin"
ASTR,100,41827,Introduction to Astronomy,22,43,26,12,28,10,5,5,6,1,3,3,5,1,3.22,"Evans, Jessica M"
ASTR,100,58800,Introduction to Astronomy,40,89,52,39,56,25,12,13,11,5,0,1,7,2,3.29,"Evans, Jessica M"
ASTR,121,37107,The Solar System,15,25,20,12,24,7,7,3,1,2,2,1,7,0,3.12,"Evans, Jessica M"
ASTR,122,39752,Stars and Galaxies,12,14,22,22,24,8,4,8,4,2,2,5,0,0,3.08,"Shen, Yue"
ASTR,150,53598,Killer Skies: Astro-Disasters,18,53,26,14,14,10,3,3,1,0,1,1,3,1,3.48,"Dunne, Bryan C"
ASTR,210,30268,Introduction to Astrophysics,0,5,3,2,9,2,1,8,1,2,3,3,6,0,2.17,"Mouschovias, Telemachos C"
ASTR,330,66562,Extraterrestrial Life,7,150,18,6,13,2,2,6,0,1,0,1,5,1,3.68,"Looney, Leslie W"
ASTR,404,39758,Stellar Astrophysics,0,7,11,7,7,1,0,2,1,3,0,0,0,0,3.21,"Ricker, Paul M"
ASTR,406,43268,Galaxies and the Universe,2,9,6,1,1,0,0,3,0,0,0,0,0,0,3.56,"Dalal, Neal K"
ATMS,100,37004,Introduction to Meteorology,57,111,57,48,93,27,9,17,11,2,5,2,4,1,3.33,"Frame, Jeffrey"
ATMS,120,31291,Severe and Hazardous Weather,306,140,54,33,27,17,10,2,3,2,3,0,3,1,3.76,"Snodgrass, Eric R"
ATMS,140,55849,Climate and Global Change,6,20,14,10,5,3,0,2,1,0,0,2,1,2,3.42,"Schlesinger, Michael E"
ATMS,201,54034,General Physical Meteorology,7,22,7,3,2,0,2,2,0,0,0,0,0,0,3.7,"Snodgrass, Eric R"
ATMS,301,49526,Atmospheric Thermodynamics,0,4,3,4,3,3,5,2,0,0,0,0,1,0,2.92,"Lasher-Trapp, Sonia"
ATMS,302,49527,Atmospheric Dynamics I,0,5,0,4,5,3,5,3,1,0,0,0,0,0,2.91,"Wang, Zhuo"
BADM,199,53818,Bus as a Force in Am Society,3,15,3,1,0,0,0,0,0,0,0,0,0,0,3.92,"White, B J"
BADM,261,59910,Technology & Mgmt Seminar,0,60,0,0,1,0,0,1,0,0,0,0,0,0,3.95,"Quarton, John E"
BADM,300,62982,The Legal Environment of Bus,120,40,25,9,8,2,0,1,1,1,0,0,1,0,3.83,"Wright, Margaret"
BADM,300,62983,The Legal Environment of Bus,37,10,2,2,1,0,1,2,0,0,1,0,0,0,3.79,"Wright, Margaret"
BADM,300,62985,The Legal Environment of Bus,98,16,18,12,8,5,1,5,2,1,0,2,1,0,3.66,"Wright, Margaret"
BADM,310,29649,Mgmt and Organizational Beh,88,126,95,80,65,47,37,25,8,2,7,0,3,1,3.35,"Love, E G"
BADM,310,58599,Mgmt and Organizational Beh,0,26,3,0,0,0,0,1,0,0,0,0,0,0,3.9,"Shabbir, Muhammad S"
BADM,311,31432,Individual Behavior in Orgs,0,37,3,4,0,0,0,0,0,0,0,0,0,0,3.92,"Goncalo, Jack"
BADM,312,44050,Org Design and Environment,1,20,12,5,3,2,0,0,0,0,0,0,0,0,3.7,"Khessina, Olga"
BADM,312,31435,Org Design and Environment,0,11,3,4,2,1,0,0,0,0,0,0,0,0,3.67,"Khessina, Olga"
BADM,314,66083,Leading Negotiations,0,17,12,5,11,8,0,0,1,0,0,0,0,0,3.42,"Jang, Daisung"
BADM,320,31412,Principles of Marketing,143,86,28,16,8,4,0,0,1,0,0,0,0,0,3.88,"Wolters, Mark E"
BADM,320,31415,Principles of Marketing,179,94,27,11,6,0,0,1,0,0,0,0,0,0,3.92,"Wolters, Mark E"
BADM,320,58600,Principles of Marketing,0,20,0,0,1,1,0,0,1,0,0,0,0,0,3.8,"Shabbir, Muhammad S"
BADM,321,29650,Principles of Retailing,0,27,7,5,4,0,0,0,0,0,0,0,0,0,3.78,"Shabbir, Muhammad S"
BADM,322,31426,Marketing Research,7,13,9,6,5,1,0,0,0,0,0,0,1,0,3.59,"Ng, Andy Ho Man"
BADM,322,31427,Marketing Research,7,18,27,12,1,0,0,0,0,0,0,0,0,0,3.72,"Ng, Andy Ho Man"
BADM,325,31439,Consumer Behavior,11,25,9,3,1,0,0,0,0,0,0,0,0,0,3.88,"Koo, Minkyung"
BADM,325,31440,Consumer Behavior,7,25,15,1,0,0,0,0,0,0,0,0,0,0,3.88,"Koo, Minkyung"
BADM,327,51983,Marketing to Business and Govt,29,0,0,18,0,0,0,0,0,0,0,0,0,0,3.74,"Nezami, Mehdi"
BADM,329,58589,New Product Development,0,22,29,11,1,0,0,0,0,0,0,0,1,0,3.66,"Mehta, Ravi P"
BADM,335,58279,Supply Chain Management Basics,0,10,22,15,6,2,1,0,0,0,0,0,0,0,3.51,"Scott, Nehemiah"
BADM,336,50435,Modeling the Supply Chain,1,21,11,16,4,4,1,0,0,0,0,0,0,0,3.56,"Palekar, Udatta S"
BADM,340,58771,Ethical Dilemmas of Business,18,18,1,0,0,1,0,0,0,0,0,0,0,0,3.96,"Fricke, Michael R"
BADM,350,40399,IT for Networked Organizations,0,2,12,14,12,2,1,0,0,0,0,0,1,0,3.23,"Sachdev, Vishal"
BADM,350,52248,IT for Networked Organizations,0,10,17,9,7,1,2,4,0,1,0,0,0,0,3.33,"Sachdev, Vishal"
BADM,350,61619,IT for Networked Organizations,3,27,7,3,0,0,0,0,0,0,0,0,0,0,3.89,"Fernandez Corra, Carla B"
BADM,350,65592,IT for Networked Organizations,1,52,4,1,5,0,0,0,0,0,0,0,0,0,3.89,"Nelson, Matthew L"
BADM,351,54412,Social Media Strategy,0,40,19,2,3,1,0,0,0,0,0,0,0,0,3.82,"Larson, Eric"
BADM,352,37946,Database Design and Management,0,36,12,3,3,0,1,0,0,0,0,0,0,0,3.81,"Yang, Yi"
BADM,353,37935,Info Sys Analysis and Design,1,18,21,16,7,0,0,0,0,0,0,0,0,0,3.61,"Haran, Vidya"
BADM,367,37805,Mgmt of Innov and Technology,1,19,17,12,6,0,0,0,0,0,0,0,0,0,3.64,"Michael, Steven C"
BADM,374,37790,Management Decision Models,4,11,12,12,4,6,3,1,1,0,0,0,0,0,3.38,"Ye, Han"
BADM,374,37791,Management Decision Models,4,11,11,12,7,8,0,1,0,0,0,0,0,0,3.42,"Ye, Han"
BADM,375,29656,Business Process Management,0,11,7,8,6,9,7,1,0,1,0,1,2,0,2.99,"Scott, Nehemiah"
BADM,375,51273,Business Process Management,0,8,8,10,6,4,2,3,0,6,0,0,0,0,3.02,"Scott, Nehemiah"
BADM,375,64619,Business Process Management,0,5,16,11,1,9,0,8,4,0,0,0,0,0,3.06,"Elsaleiby, Aber"
BADM,377,56087,Project Management,1,5,7,9,17,7,4,0,0,0,0,0,1,0,3.11,"Taghaboni-Dutta, Fataneh"
BADM,378,59775,Logistics Management,0,7,10,12,3,1,0,1,1,0,0,0,1,0,3.33,"Scott, Nehemiah"
BADM,380,29664,International Business,5,45,7,1,1,0,1,0,0,0,0,0,0,0,3.91,"Martinez, Candace A"
BADM,380,56083,International Business,19,24,6,1,2,0,0,0,0,0,0,0,0,0,3.91,"Girndt-Clougher, Tina"
BADM,380,64456,International Business,0,18,9,1,0,0,0,0,0,0,0,0,0,0,3.87,"Martinez, Candace A"
BADM,381,46659,Multinational Management,3,14,11,7,1,0,0,0,0,0,0,0,0,0,3.74,"Yao, Kun"
BADM,382,29661,International Marketing,1,14,7,3,0,0,0,0,0,0,0,0,0,0,3.83,"Torelli, Carlos J"
BADM,395,31423,Data Science & Analytics,0,26,7,0,1,0,0,0,0,0,0,0,0,0,3.9,"Kim, Sung W"
BADM,420,54364,Advanced Marketing Management,0,64,0,0,1,0,0,0,0,0,0,0,0,0,3.98,"Wolters, Mark E"
BADM,445,29658,Small Business Consulting,10,11,0,1,7,0,0,0,0,0,0,0,0,0,3.74,"Kurtz, Jeffrey M"
BADM,446,59860,Entrepreneurship Sm Bus Form,0,32,0,0,2,0,0,0,0,0,0,0,0,0,3.94,"Kelley, Samuel R"
BADM,449,37793,Business Policy and Strategy,1,18,10,5,4,2,0,1,0,0,0,0,0,0,3.63,"Kim, June-Young"
BADM,449,37796,Business Policy and Strategy,1,20,3,6,7,1,2,1,0,0,0,0,0,0,3.54,"Kim, June-Young"
BADM,449,37797,Business Policy and Strategy,1,25,10,5,2,0,1,0,0,0,0,0,0,0,3.77,"Schijven, Mario P"
BADM,449,37800,Business Policy and Strategy,0,19,16,4,1,0,0,0,0,0,0,0,0,0,3.78,"Schijven, Mario P"
BADM,449,37884,Business Policy and Strategy,0,0,10,15,9,4,1,0,0,0,0,0,0,0,3.25,"Kelley, Samuel R"
BADM,449,37885,Business Policy and Strategy,0,11,17,7,4,0,3,0,0,0,0,0,0,0,3.54,"Chattopadhyay, Shinjinee"
BADM,449,37887,Business Policy and Strategy,0,5,15,10,8,0,0,0,0,0,0,0,0,0,3.48,"Kelley, Samuel R"
BADM,449,37888,Business Policy and Strategy,0,12,13,6,8,1,0,0,0,0,0,0,0,0,3.56,"Kim, June-Young"
BADM,449,37889,Business Policy and Strategy,1,19,8,7,1,0,0,0,0,0,0,0,0,0,3.77,"Mahoney, Joseph T"
BADM,449,37890,Business Policy and Strategy,0,3,14,7,7,1,1,3,1,0,0,0,0,0,3.25,"Chattopadhyay, Shinjinee"
BADM,453,40400,Decision Support Systems,0,25,7,0,0,1,0,0,0,0,0,0,0,0,3.89,"Han, Wencui"
BADM,460,37802,Business Process Modeling,1,13,9,10,10,7,0,1,0,0,0,0,0,0,3.39,"Elsaleiby, Aber"
BADM,508,48199,Leadership and Teams,4,15,25,7,6,5,0,0,0,0,0,0,0,0,3.59,"Leblebici, Huseyin"
BADM,508,57913,Leadership and Teams,1,22,20,6,3,0,0,0,0,0,0,0,0,0,3.74,"Leblebici, Huseyin"
BADM,508,29675,Leadership and Teams,0,10,13,5,3,0,1,0,0,0,0,0,0,0,3.62,"Loewenstein, Jeffrey"
BADM,509,37891,Managing Organizations,0,10,8,9,11,4,1,1,0,0,0,0,0,0,3.35,"Bednar, Michael K"
BADM,509,49048,Managing Organizations,0,17,16,9,6,1,1,1,0,0,0,0,0,0,3.56,"Bednar, Michael K"
BADM,514,48200,Managing Innovation,4,16,13,10,2,0,0,0,0,0,0,0,0,0,3.71,"Love, E G"
BADM,514,57918,Managing Innovation,2,18,12,10,6,1,0,0,0,0,0,0,0,0,3.63,"Love, E G"
BADM,520,57919,Marketing Management,5,32,0,0,2,0,0,1,1,0,0,0,0,0,3.85,"Qualls, William J"
BADM,520,31448,Marketing Management,1,56,0,0,5,0,0,3,0,0,0,0,1,0,3.77,"Qualls, William J"
BADM,520,49046,Marketing Management,4,13,15,4,0,0,0,0,0,0,0,0,0,0,3.79,"Noel, Hayden N"
BADM,525,47837,New Product Development,0,14,13,0,0,1,0,0,0,0,0,0,0,0,3.8,"Mehta, Ravi P"
BADM,525,48198,New Product Development,0,30,26,11,0,0,0,0,0,0,0,0,0,0,3.76,"Noel, Hayden N"
BADM,525,57920,New Product Development,0,16,16,5,2,0,0,0,0,0,0,0,0,0,3.73,"Noel, Hayden N"
BADM,544,56888,Strategic Management,4,18,6,1,2,1,0,0,0,0,0,0,0,0,3.81,"Michael, Steven C"
BADM,566,45322,Supply Chain Management,10,16,3,1,0,0,0,0,0,0,0,0,0,0,3.94,"Mukherjee, Ujjal K"
BADM,566,62289,Supply Chain Management,2,8,10,13,8,7,2,2,1,0,0,0,0,0,3.26,"Lim, Michael K"
BADM,567,54601,Process Management,3,11,11,15,15,4,0,1,0,0,0,0,0,0,3.4,"Chhajed, Dilip"
BADM,567,57921,Process Management,0,10,11,12,13,7,0,0,0,0,0,0,0,0,3.36,"Chhajed, Dilip"
BADM,567,65705,Process Management,13,79,39,29,27,6,6,2,0,1,0,0,0,0,3.58,"Anand, Gopesh J"
BADM,567,61656,Process Management,3,17,7,12,5,5,1,1,0,0,0,0,0,0,3.5,"Anand, Gopesh J"
