Subject,Course,CRN,Course Title,Course Section,Sched Type,Term,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
AE,312,29874,Compressible Flow,A,LCD,120231,3,20,10,14,22,14,9,6,5,3,3,2,3,0,2.88,"Panerai, Francesco"
AE,321,65568,Mechs of Aerospace Structures,B,LEC,120231,2,9,2,5,3,6,2,3,3,3,1,1,4,0,2.6,"Khanbolouki, Pouria"
AE,323,54418,Applied Aerospace Structures,A,LCD,120231,1,14,2,3,28,5,3,21,8,4,7,0,8,0,2.4,"Lambros, John"
AE,352,65569,Aerospace Dynamical Systems,BL,LEC,120231,6,7,8,7,7,3,7,3,6,0,1,1,0,0,2.99,"Langbort, Cedric"
AE,353,29907,Aerospace Control Systems,A,LCD,120231,0,47,33,19,12,4,2,2,0,0,1,0,1,0,3.54,"Bretl, Timothy W"
AE,370,54470,Aerospace Numerical Methods,A,LCD,120231,4,67,29,13,8,2,0,0,4,3,0,2,2,0,3.55,"Goza, Andres J"
AE,419,29960,Aircraft Flight Mechanics,A,LCD,120231,20,27,2,2,2,0,1,0,0,0,0,0,0,0,3.9,"Wroblewski, Gabrielle E"
AE,434,29970,Rocket Propulsion,A,LCD,120231,0,3,1,15,3,3,0,2,2,0,0,0,0,1,3.1,"Levin Fliflet, Deborah"
AE,435,29965,Electric Space Propulsion,A,LCD,120231,0,5,4,2,7,5,1,4,3,0,5,0,0,1,2.7,"Rovey, Joshua L"
AE,443,56779,Aerospace Systems Design II,A1,LCD,120231,0,12,17,8,6,0,0,0,0,0,0,0,0,0,3.61,"Merret, Jason M"
AE,443,56782,Aerospace Systems Design II,S1,LCD,120231,0,23,24,15,24,1,0,0,0,0,0,0,0,0,3.5,"Lembeck, Michael F"
AE,461,54458,Structures & Control Lab,AS1,LCD,120231,1,31,41,23,18,6,2,2,0,0,0,0,0,0,3.5,"Chasiotis, Ioannis"
AE,498,70882,Intro to Human Spaceflight,IHS,LEC,120231,0,24,10,7,8,1,0,0,0,0,0,0,0,0,3.67,"Lembeck, Michael F"
AE,502,39827,Advanced Orbital Mechanics,A,LCD,120231,15,2,2,3,1,1,0,0,2,0,0,1,0,0,3.52,"Eggl, Siegfried"
AE,504,60675,Optimal Aerospace Systems,A,LEC,120231,2,8,4,2,6,1,1,4,1,0,0,0,0,1,3.24,"Ornik, Melkior"
AE,515,39828,Wing Theory,A,LCD,120231,2,12,3,0,2,2,2,0,0,0,0,0,0,1,3.61,"Ansell, Phillip J"
AFRO,100,46379,Intro to African American St,AD3,LCD,120231,14,7,2,3,1,3,0,2,3,2,2,0,4,0,2.93,"Bailey, Ronald W"
AFRO,101,45869,"Black America, 1619-Present",AD2,DIS,120231,0,4,3,2,4,2,0,3,0,0,0,0,4,0,2.59,"Lawton, Bishop W"
AFRO,132,65553,African American Music,AFR,LEC,120231,2,30,22,18,14,12,7,1,1,0,1,0,2,0,3.31,"Meyers, John P"
AFRO,228,70808,Hip Hop Music: History&Culture,JPM,LCD,120231,0,20,3,1,1,1,1,0,0,0,0,0,0,0,3.79,"Meyers, John P"
AFRO,378,63483,Race and Revolutions,RN,LCD,120231,3,16,4,2,0,1,0,0,1,0,1,0,1,0,3.54,"O'Byrn, Edward E"
AGCM,220,52697,Communicating Agriculture,A,LBD,120231,14,9,5,2,0,0,0,0,0,2,0,1,0,0,3.65,"Roberts, Owen A"
AGCM,420,74731,Public Information Campaigns,A,LCD,120231,0,6,11,4,1,0,0,0,0,0,0,0,0,0,3.67,"Roberts, Owen A"
AIS,285,67574,Indigenous Thinkers,A,LCD,120231,12,6,1,1,0,1,0,0,1,3,0,0,0,0,3.49,"Maldonado, Korinta"
AIS,285,52585,Indigenous Thinkers,C,LCD,120231,6,13,0,1,3,0,0,0,0,0,1,0,0,0,3.72,"Pyle, Kai"
ALEC,490,74796,Adult Training and Development,A,ONL,120231,14,12,4,0,0,0,1,0,1,0,0,0,0,0,3.83,"Rosch, David M"
ALEC,491,74797,110%?Princ of Adult Motivati,A,ONL,120231,13,5,1,0,1,0,0,0,0,0,0,0,1,0,3.75,"Rosch, David M"
ALEC,492,74798,Teaching and Training Online,A,ONL,120231,9,7,4,0,1,0,0,0,0,0,0,0,1,0,3.71,"Rosch, David M"
ANSC,100,29915,Intro to Animal Sciences,AB2,LAB,120231,0,20,2,0,6,0,0,3,0,0,0,0,0,0,3.59,"Harsh, Bailey N"
ANSC,101,74087,Contemporary Animal Issues,1,DIS,120231,2,138,0,0,28,0,0,0,0,0,1,0,0,0,3.82,"Dilger, Anna C"
ANSC,205,29921,World Animal Resources,AA,LCD,120231,46,7,1,2,3,5,5,0,0,1,0,0,0,0,3.68,"Parsons, Carl M"
ANSC,207,50313,Science of Pets and Their Care,AL1,ONL,120231,24,112,53,16,38,14,19,13,6,7,5,5,9,1,3.24,"Fischer-Brown, Amy E"
ANSC,210,70873,Grilling and BBQ Science,AL1,OLC,120231,0,81,0,0,2,0,0,0,0,0,0,0,0,0,3.98,"Harsh, Bailey N"
ANSC,223,54349,Animal Nutrition,A,LEC,120231,1,100,0,23,39,0,4,9,0,1,2,0,0,0,3.51,"Dilger, Ryan N"
ANSC,224,54350,Animal Reproduction and Growth,AL1,LEC,120231,17,17,23,18,12,21,13,22,12,1,5,4,2,1,2.85,"Miller, David J"
ANSC,250,50315,Companion Animals in Society,A,ONL,120231,10,27,9,5,2,1,1,1,1,0,0,0,1,0,3.66,"Richardson, Sarah D"
ANSC,250,54764,Companion Animals in Society,B,ONL,120231,85,134,26,13,9,1,2,8,2,1,2,0,4,0,3.73,"Richardson, Sarah D"
ANSC,255,71682,Animal Ethics,DS,OLC,120231,8,30,0,5,3,0,2,1,0,0,0,0,0,0,3.76,"Shike, Daniel W"
ANSC,256,56697,Horse's Role in Human History,1,ONL,120231,0,5,1,2,7,0,0,3,0,1,0,0,8,1,2.17,"Hagstrom, Debra"
ANSC,298,29959,ANSC Careers Professional Dev,A,LEC,120231,0,63,0,0,10,0,0,3,0,0,1,0,4,0,3.57,"Jones-Hamlow, Katelyn A"
ANSC,305,29925,Human Animal Interactions,A,ONL,120231,24,28,1,2,2,1,1,3,0,1,1,0,1,0,3.66,"Richardson, Sarah D"
ANSC,363,59971,Behavior of Domestic Animals,A,OLC,120231,11,21,8,0,5,0,2,2,1,0,1,0,0,0,3.6,"Kukekova, Anna V"
ANSC,406,51162,Zoo Animal Conservation Sci,A,LCD,120231,25,27,3,7,11,8,10,13,0,0,4,0,3,0,3.15,"Roca, Alfred L"
ANSC,407,57951,Animal Shelter Management,1,LCD,120231,11,10,8,4,1,5,1,5,1,1,3,3,0,0,3.08,"Fischer-Brown, Amy E"
ANSC,409,29979,Meat Science,A,LCD,120231,0,19,0,0,3,0,0,1,0,0,0,0,0,0,3.78,"Harsh, Bailey N"
ANSC,438,29976,Lactation Biology,A,LCD,120231,1,9,3,1,9,0,0,0,0,0,0,0,0,0,3.54,"Drackley, James K"
ANSC,446,61557,Population Genetics,A,LCD,120231,6,8,2,1,3,0,0,1,0,0,0,0,0,0,3.72,"Roca, Alfred L"
ANSC,450,39603,Comparative Immunobiology,A,LCD,120231,0,12,0,0,21,0,0,5,0,0,4,0,6,0,2.6,"Steelman, Andrew J"
ANSC,464,74801,Physiology of Stress & Disease,A,LCD,120231,11,7,8,1,4,1,0,0,0,0,0,0,0,0,3.73,"Antonson, Adrienne M"
ANSC,498,56799,Integrating Animal Sciences,AL1,LEC,120231,26,19,9,1,6,6,0,3,1,0,0,0,0,0,3.63,"Schneider, Alicia M"
ANSC,499,55563,Companion Animal Policy,AF,ONL,120231,7,9,3,4,4,1,0,1,3,0,1,0,0,0,3.36,"Fischer-Brown, Amy E"
ANSC,526,68597,Adv Companion Animal Nutrition,A,LCD,120231,0,12,0,4,8,0,0,1,0,0,0,0,0,0,3.49,"Cattai de Godoy, Maria Re"
ANTH,101,74460,Introduction to Anthropology,AD2,DIS,120231,13,6,2,1,2,3,0,1,0,0,0,0,1,1,3.54,"Rusen, Rachel M"
ANTH,101,74461,Introduction to Anthropology,AD3,DIS,120231,9,7,6,4,1,1,1,0,0,2,0,0,0,0,3.55,"Rusen, Rachel M"
ANTH,101,74462,Introduction to Anthropology,AD4,DIS,120231,16,4,3,2,1,2,0,2,0,0,0,0,0,0,3.67,"Naidoo, Navashni"
ANTH,101,74464,Introduction to Anthropology,AD5,DIS,120231,22,5,2,0,0,0,0,0,1,0,0,0,1,0,3.77,"Naidoo, Navashni"
ANTH,101,74465,Introduction to Anthropology,AD6,DIS,120231,19,7,3,1,0,1,0,0,0,0,0,0,1,0,3.78,"Naidoo, Navashni"
ANTH,101,74467,Introduction to Anthropology,AD8,DIS,120231,16,5,5,2,0,0,0,0,0,1,0,0,1,0,3.68,"Taylor, Rachel M"
ANTH,101,74468,Introduction to Anthropology,AD9,DIS,120231,13,6,5,1,1,2,0,0,0,0,1,1,1,0,3.47,"Taylor, Rachel M"
ANTH,101,74469,Introduction to Anthropology,ADA,DIS,120231,12,4,3,1,1,2,2,0,0,0,0,2,1,0,3.31,"Reich, Arielle Y"
ANTH,101,74470,Introduction to Anthropology,ADB,DIS,120231,12,4,8,0,2,3,0,0,2,0,1,0,1,0,3.39,"Reich, Arielle Y"
ANTH,101,74471,Introduction to Anthropology,ADC,DIS,120231,14,3,3,0,0,3,1,1,1,0,1,1,2,0,3.16,"Reich, Arielle Y"
ANTH,103,54206,Anthro in a Changing World,ONL,ONL,120231,230,176,76,20,27,18,7,8,7,4,3,1,5,0,3.7,"Erten, Hatice"
ANTH,105,71179,World Archaeology,1,LCD,120231,7,9,2,4,6,2,1,1,0,1,2,1,0,0,3.23,"Bishop, Katelyn J"
ANTH,209,43563,"Food, Culture, and Society",1,LCD,120231,30,30,7,3,12,3,2,1,2,0,1,0,3,0,3.52,"Silverman, Helaine I"
ANTH,221,73121,Archaeology of South Asia,1,LCD,120231,5,4,3,1,6,2,0,3,1,0,0,0,1,0,3.13,"Riggs, Erin P"
ANTH,246,70382,Forensic Science,OL2,ONL,120231,114,321,33,28,39,12,3,9,9,1,8,1,15,1,3.63,"Jelinek, Petra"
ANTH,246,63359,Forensic Science,ONL,ONL,120231,157,342,18,18,18,6,5,2,1,1,5,1,4,1,3.83,"Hughes, Cris E"
ANTH,268,72181,Images of the Other,1,LCD,120231,0,4,11,6,3,3,1,0,0,0,1,1,1,0,3.14,"Dominguez, Virginia R"
ANTH,278,56878,Climate Change & Civilization,1,LCD,120231,20,4,3,3,2,0,0,0,0,1,0,0,1,0,3.66,"Lucero, Lisa J"
ANTH,288,30092,American Indians of Illinois,AL1,LEC,120231,0,18,13,2,1,0,0,0,0,0,1,0,0,0,3.72,"Kastengren, Stetson M"
ANTH,350,72292,Cultures of Law,1,LCD,120231,0,15,4,4,3,1,0,0,0,0,0,1,0,0,3.58,"Greenberg, Jessica R"
ANTH,462,46498,Museum Theory and Practice,1U,LCD,120231,13,15,0,0,1,1,2,1,1,0,0,0,0,0,3.71,"Frankenberg, Susan R"
ARCH,172,67071,Drawing and Modeling,AB,LAB,120231,26,59,33,21,5,3,2,5,0,0,0,0,0,0,3.69,"Clark, John S"
ARCH,232,67165,Structural Fundamentals,AL1,LEC,120231,12,11,10,14,8,6,9,7,2,1,1,4,4,1,2.91,"Uihlein, Marci"
ARCH,274,68735,Representation,AB,LAB,120231,7,16,9,13,7,12,4,6,2,3,0,1,3,0,3.02,"Melgarejo De Be, Andrea L"
ARCH,403,74952,Construction History,CH,LCD,120231,7,12,2,5,0,0,0,0,0,0,0,0,0,0,3.85,"Leslie, Thomas W"
ARCH,409,61901,Special Topics in Spanish Arch,B,LEC,120231,1,7,9,7,2,1,0,0,0,0,0,0,0,0,3.59,"Lapunzina, Alejandro"
ARCH,416,39951,Architecture of the U.S.,M,LEC,120231,1,2,5,2,5,5,1,1,0,0,0,3,0,0,2.87,"Johnson, Tait R"
ARCH,435,70112,Struct Sys and Const Methods,AL1,OLC,120231,1,18,17,10,12,13,5,2,4,2,3,1,0,0,3.08,"Inserra, Dana M"
ARCH,468,61902,Overseas Architectural Studies,B,LAB,120231,0,3,4,7,5,4,4,1,0,0,0,0,0,0,3.11,"Lapunzina, Alejandro"
ARCH,517,67176,Arch History 1850-Present,AL,LCD,120231,10,12,14,8,10,9,1,2,0,0,0,0,0,0,3.43,"Bross, Benjamin A"
ARCH,537,67056,Environ Control Systems II,AL1,OLC,120231,5,29,16,12,6,1,1,1,0,0,0,0,0,0,3.66,"Boubekri, Mohamed"
ARCH,593,69216,Design & Construction Futures,539,LEC,120231,22,14,4,2,0,1,0,0,0,0,0,0,0,0,3.91,"Deutsch, Randall"
ARCH,595,63530,Spec Prob Struct Theory & Des,IN,LEC,120231,13,3,8,4,3,2,4,5,1,0,1,0,2,0,3.11,"Aminmansour, Abbas"
ARCH,595,53795,Design of Tall Buildings,TB,LCD,120231,3,4,9,4,4,1,0,0,0,0,0,0,0,0,3.56,"Pawlikowski, James J"
ARTD,218,65187,Interaction Design Foundation,GD2,ST,120231,11,11,2,0,1,0,0,0,0,0,0,0,0,0,3.93,"Salamanca Garci, Juan M"
ARTD,218,72157,Interaction Design Foundation,GD3,ST,120231,4,8,2,3,5,0,0,1,0,0,0,0,2,0,3.29,"Wehmeier, Colter E"
ARTD,302,50475,Industrial Design IV,T8,ST,120231,5,8,4,4,0,0,0,0,0,0,0,0,0,0,3.81,"Sethi, Suresh"
ARTD,326,51827,Sustainability & Manufacturing,1,LEC,120231,1,16,0,0,0,2,0,1,0,0,0,0,3,0,3.28,"Raheel, Salman"
ARTD,326,72112,Sustainability & Manufacturing,2,LEC,120231,3,9,6,0,4,1,0,0,0,1,1,2,0,0,3.27,"Araujo de Aguia, Carlos H"
ARTD,426,74498,Product Innovation,1,LEC,120231,3,11,3,1,2,1,1,0,0,0,0,0,0,0,3.7,"Sethi, Simrun S"
ARTE,101,68870,"Art, Design, and Society",1,LEC,120231,73,22,16,7,3,3,10,5,0,1,1,2,3,0,3.53,"Lucero, Jorge"
ARTH,211,63628,Design History Survey,A,LEC,120231,7,77,31,16,11,1,3,0,1,0,0,0,0,1,3.72,"Weissman, Terri"
ARTH,242,65135,Art Since 1940,KR,LEC,120231,0,7,10,8,5,2,2,1,0,0,0,0,0,0,3.38,"Romberg, Kristin"
ARTJ,209,72436,Chado (The Way of Tea),1,ONL,120231,2,20,7,5,3,3,2,0,2,0,2,0,1,0,3.35,"Stirek, Lindsey L"
ARTJ,299,72559,Seminar in Japanese Aesthetics,1,OLC,120231,9,10,1,1,1,1,1,0,1,1,0,0,1,0,3.48,"Stirek, Lindsey L"
ARTJ,299,72326,Seminar in Japanese Aesthetics,2,OLC,120231,10,10,4,1,2,2,0,1,1,0,1,0,1,0,3.46,"Sinzato, Alice Yumi"
ARTJ,302,72327,Intro to Anime,1,OLC,120231,15,14,5,1,0,1,1,0,1,0,1,0,0,0,3.73,"Stirek, Lindsey L"
ARTJ,397,73171,"Zen, Tea, and Power",1,OLC,120231,1,14,7,1,1,4,0,1,0,0,0,0,1,0,3.49,"Francis, Omar L"
ARTJ,398,73172,Designing Life in Modern Japan,1,OLC,120231,3,8,1,2,3,0,0,1,1,0,0,0,3,0,3.05,"Palmieri, Christopher J"
ARTS,220,72035,Introduction to Fashion,1,ONL,120231,18,6,1,0,1,1,0,0,1,0,0,0,1,1,3.69,"Becker, Susan E"
ARTS,351,46821,Intermediate Studio II,UG,ST,120231,5,5,1,2,3,1,0,1,1,0,1,1,0,0,3.21,"Pokorny, Melissa"
ARTS,392,30723,Current Art Issues Seminar,T6,CNF,120231,4,4,0,2,3,2,0,4,1,0,2,0,0,0,2.94,"Hogin, Lauretta J"
ASRM,210,68699,Theory of Interest,AL1,LEC,120231,10,7,14,9,6,4,1,0,0,0,0,0,2,0,3.4,"Icaza, Eric S"
ASRM,406,68700,Lin Algebra & Financial Apps,T1,LCD,120231,2,2,2,4,5,7,2,1,0,0,0,0,1,0,2.99,"Icaza, Eric S"
ASRM,409,68701,Stoch Proc for Fin & Insurance,UG,LCD,120231,4,14,10,12,5,2,1,0,0,0,0,0,0,0,3.58,"Liu, Peixin"
ASRM,461,68703,Loss Models,AL1,LEC,120231,2,2,6,0,4,1,2,0,2,3,2,6,0,1,2.36,"Wei, Wei"
ASRM,472,68705,Life Contingencies II,L1,LEC,120231,11,7,0,2,0,1,0,0,0,0,0,0,0,0,3.87,"Cardinal, Timothy C"
ASTR,100,57339,Introduction to Astronomy,A,ONL,120231,35,41,19,18,23,9,4,7,4,3,4,0,5,0,3.28,"Winans, Amanda"
ASTR,100,57338,Introduction to Astronomy,B,ONL,120231,41,85,30,27,27,17,6,15,13,8,9,5,34,1,2.9,"Winans, Amanda"
ASTR,121,30832,Solar System and Worlds Beyond,AL1,LEC,120231,31,26,14,11,9,11,5,9,2,2,2,1,1,2,3.31,"Winans, Amanda"
ASTR,122,30845,Stars and Galaxies,AL1,LEC,120231,25,29,25,14,18,9,6,8,3,0,1,0,2,0,3.35,"Dunne, Bryan C"
ASTR,210,30855,Introduction to Astrophysics,1,LEC,120231,19,26,0,3,15,1,0,10,0,0,1,3,3,0,3.22,"Kemball, Athol J"
ASTR,310,68851,Computing in Astronomy,1,LEC,120231,0,23,6,1,3,0,3,0,0,0,3,0,2,0,3.33,"Ricker, Paul M"
ASTR,330,63575,Extraterrestrial Life,ONL,ONL,120231,17,94,60,30,14,13,3,3,1,2,3,0,1,0,3.57,"Dunne, Bryan C"
ASTR,405,39316,Planetary Systems,1,LEC,120231,2,14,9,15,7,4,4,2,4,1,1,0,6,0,2.91,"Gammie, Charles F"
ASTR,414,43741,Astronomical Techniques,AT,LEC,120231,9,14,1,2,5,1,0,3,1,0,1,0,1,0,3.39,"Shen, Yue"
ATMS,100,39350,Introduction to Meteorology,AL2,LEC,120231,4,20,5,7,17,3,7,8,1,1,4,0,2,0,2.99,"Frame, Jeffrey"
ATMS,120,39412,Severe and Hazardous Weather,A,LEC,120231,36,85,39,43,30,21,16,14,9,7,5,3,8,1,3.21,"Choate, Jessica J"
ATMS,140,30894,Climate and Global Change,A,LEC,120231,2,18,4,1,0,3,1,0,1,0,0,0,1,0,3.55,"Hence, Deanna"
ATMS,201,48377,General Physical Meteorology,A,LCD,120231,2,3,2,6,6,4,1,3,3,1,3,0,0,0,2.76,"Rauber, Robert M"
ATMS,306,51095,Cloud Physics,A,LEC,120231,0,4,2,3,2,4,0,2,1,0,3,0,1,0,2.67,"Lasher-Trapp, Sonia"
ATMS,307,57309,Climate Processes,A,LCD,120231,0,3,6,3,6,3,5,0,1,2,0,0,1,0,2.87,"Jain, Atul"
BADM,210,71034,Business Analytics I,AL,LEC,120231,1,119,44,13,20,8,3,3,1,0,0,0,0,0,3.68,"Pant, Shagun"
BADM,210,68637,Business Analytics I,DL,LEC,120231,1,93,31,12,10,9,3,6,1,0,4,0,0,0,3.58,"Pant, Shagun"
BADM,211,68638,Business Analytics II,A,LCD,120231,0,26,7,3,6,3,0,0,0,0,0,0,0,0,3.68,"Ahsen, Mehmet E"
BADM,211,68639,Business Analytics II,B,LCD,120231,27,9,3,3,3,0,0,0,0,0,0,0,0,0,3.87,"Liu, Zilong"
BADM,211,70075,Business Analytics II,C,LCD,120231,18,3,8,2,4,4,1,0,0,0,0,1,0,0,3.55,"Moshref Javadi, Mohammad"
BADM,211,70076,Business Analytics II,D,LCD,120231,13,21,6,1,1,0,0,1,0,1,0,0,0,1,3.81,"Virudachalam, Vanitha"
BADM,211,70077,Business Analytics II,E,LCD,120231,26,11,2,2,2,0,0,0,1,1,0,0,0,0,3.8,"Liu, Zilong"
BADM,211,70080,Business Analytics II,H,LCD,120231,3,20,6,0,1,1,0,0,0,0,0,0,1,1,3.74,"Virudachalam, Vanitha"
BADM,211,70081,Business Analytics II,I,LCD,120231,8,23,7,4,2,0,1,0,0,0,0,0,0,0,3.81,"Bao, Ying"
BADM,211,70082,Business Analytics II,J,LCD,120231,29,10,4,1,1,0,0,0,0,0,0,0,0,0,3.93,"Khandelwal, Ashish"
BADM,211,70083,Business Analytics II,K,LCD,120231,19,16,4,2,3,0,1,0,0,0,0,0,0,0,3.84,"Khandelwal, Ashish"
BADM,211,70084,Business Analytics II,L,LCD,120231,19,23,2,1,0,0,0,0,0,0,0,0,0,0,3.97,"Virudachalam, Vanitha"
BADM,275,71710,Operations Management,A,LCD,120231,13,10,18,3,0,1,2,0,0,0,0,0,0,0,3.73,"Kirci, Ismail"
BADM,275,70088,Operations Management,B,LCD,120231,5,31,12,2,0,0,0,0,0,0,0,0,0,0,3.89,"Kwon, Hyok-Jon D"
BADM,275,71711,Operations Management,C,LCD,120231,28,16,4,1,0,0,0,0,0,0,0,0,0,0,3.96,"Liang, Hongyan"
BADM,275,71712,Operations Management,D,LCD,120231,1,28,15,3,0,0,1,2,0,0,0,0,0,0,3.75,"Kwon, Hyok-Jon D"
BADM,275,71713,Operations Management,E,LCD,120231,14,3,2,4,1,2,0,0,1,1,0,1,0,0,3.47,"Han, Rongqing"
BADM,275,71714,Operations Management,F,LCD,120231,21,4,10,7,3,1,0,0,2,0,1,0,0,0,3.59,"Han, Rongqing"
BADM,275,71715,Operations Management,G,LCD,120231,0,35,10,1,2,1,0,0,0,0,0,0,0,0,3.85,"Baddam, Swathi Reddy"
BADM,275,71716,Operations Management,H,LCD,120231,0,33,15,0,1,0,1,0,0,0,0,0,0,0,3.85,"Baddam, Swathi Reddy"
BADM,300,30956,The Legal Environment of Bus,1,LEC,120231,83,76,28,10,10,6,2,4,0,0,1,1,1,0,3.75,"Warnick, Emerson T"
BADM,300,40037,The Legal Environment of Bus,2,LEC,120231,3,11,18,21,17,6,3,5,1,2,3,1,1,0,3.09,"Winter, Gretchen A"
BADM,310,30963,Mgmt and Organizational Beh,1,LEC,120231,259,81,15,3,4,1,2,0,2,1,0,0,3,0,3.91,"White, Judith B"
BADM,310,57199,Mgmt and Organizational Beh,OL,ONL,120231,235,109,23,8,7,2,4,1,2,2,0,0,3,1,3.87,"Ward, Sarah"
BADM,312,31046,Designing and Managing Orgs,A,LCD,120231,4,13,4,3,10,3,1,0,1,0,0,0,0,0,3.45,"Kraatz, Matthew S"
BADM,312,31048,Designing and Managing Orgs,B,LCD,120231,12,12,3,5,2,4,3,4,0,0,3,0,0,0,3.3,"Bruegger, Tobias Samuel"
BADM,312,31050,Designing and Managing Orgs,C,LCD,120231,0,23,9,4,1,0,0,0,0,0,0,0,0,0,3.82,"Ryu, Jinah"
BADM,312,40317,Designing and Managing Orgs,D,LCD,120231,6,12,7,4,3,0,0,0,2,0,0,0,0,0,3.63,"Ocasio, William C"
BADM,313,31071,Strategic Human Res Management,A,LCD,120231,30,18,1,0,3,1,0,0,0,0,0,1,0,0,3.85,"Swenddal, Heather J"
BADM,314,63687,Leading Negotiations,A,ONL,120231,30,13,7,2,1,0,0,0,2,0,0,0,0,0,3.83,"Ward, Sarah"
BADM,314,66499,Leading Negotiations,B,LCD,120231,37,11,1,3,5,1,1,2,0,0,0,2,2,0,3.55,"Warnick, Emerson T"
BADM,320,30958,Principles of Marketing,1,LEC,120231,85,56,31,17,19,8,4,5,0,0,2,0,0,0,3.67,"Wolters, Mark E"
BADM,320,55843,Principles of Marketing,OL,ONL,120231,171,122,41,23,18,7,1,4,3,1,1,1,4,0,3.75,"Wolters, Mark E"
BADM,322,31038,Marketing Research,D,LCD,120231,6,30,1,0,2,0,0,0,0,0,0,0,0,0,3.94,"Kim, Myoung Hee"
BADM,322,31040,Marketing Research,E,LCD,120231,3,30,6,1,0,0,0,0,0,0,0,0,0,0,3.93,"Kim, Myoung Hee"
BADM,323,31053,Marketing Communications,A,LCD,120231,0,25,24,5,0,0,0,0,0,0,0,0,0,0,3.79,"White, Tiffany B"
BADM,323,31055,Marketing Communications,B,LCD,120231,0,29,16,0,0,0,2,0,0,0,0,0,0,0,3.82,"White, Tiffany B"
BADM,324,31057,Purchasing and Supply Mgmnt,A,LCD,120231,61,4,0,1,0,0,0,0,0,0,0,0,0,0,3.99,"Cockrell, Adam L"
BADM,325,31059,Consumer Behavior,A,LCD,120231,4,41,5,3,2,0,0,0,0,0,0,0,0,0,3.9,"Noel, Hayden N"
BADM,325,31060,Consumer Behavior,B,LCD,120231,2,20,9,3,3,4,1,0,0,0,0,0,0,0,3.64,"Noel, Hayden N"
BADM,335,47943,Supply Chain Management Basics,A,LCD,120231,0,10,5,4,1,1,1,0,0,0,0,0,1,0,3.46,"Scott, Nehemiah"
BADM,337,71719,Practicum in Supply Chain Mgt,A,LCD,120231,0,25,0,1,0,0,0,0,0,0,0,0,0,0,3.97,"Baddam, Swathi Reddy"
BADM,338,71720,Global Supply Chain Management,B,LCD,120231,11,12,7,4,1,0,0,0,0,0,0,0,0,0,3.83,"Clougherty, Joseph A"
BADM,340,60371,Ethical Dilemmas of Business,A,LCD,120231,4,16,4,1,4,1,0,0,0,0,0,0,0,0,3.76,"Takeda, Yusaku"
BADM,340,68609,Ethical Dilemmas of Business,B,LCD,120231,13,17,3,1,1,0,0,0,0,1,0,0,3,0,3.56,"Barbeau, Aimee"
BADM,340,73686,Ethical Dilemmas of Business,C,LCD,120231,0,33,2,2,1,0,0,0,0,0,1,0,0,0,3.85,"Noonan, James R"
BADM,346,74169,Intro to Entrepreneurship,A,LCD,120231,4,14,8,6,1,0,0,1,0,0,0,0,0,0,3.72,"Kourpas, Elias"
BADM,350,39324,IT for Networked Organizations,A,LCD,120231,0,14,6,2,1,0,0,1,0,0,0,0,0,0,3.74,"Ghoshal, Abhijeet"
BADM,350,50065,IT for Networked Organizations,B,LCD,120231,0,31,8,1,1,1,0,0,0,0,0,0,0,0,3.87,"Ghoshal, Abhijeet"
BADM,350,50233,IT for Networked Organizations,C,LCD,120231,0,34,5,1,0,1,0,0,0,0,0,0,1,0,3.82,"Ghoshal, Abhijeet"
BADM,351,53412,Social Media Strategy,A,LCD,120231,0,42,8,2,4,0,0,0,0,0,0,0,0,0,3.86,"Sumkin, Dmitrii"
BADM,351,71721,Social Media Strategy,B,LCD,120231,0,37,7,2,1,0,0,0,0,0,0,0,0,0,3.9,"Sumkin, Dmitrii"
BADM,352,66500,Database Design and Management,A,LCD,120231,17,21,4,0,3,3,0,1,0,0,0,0,0,1,3.79,"Garimella, Aravinda"
BADM,352,31226,Database Design and Management,B,LCD,120231,11,36,1,1,5,2,0,1,0,0,0,0,0,0,3.81,"Garimella, Aravinda"
BADM,352,68614,Database Design and Management,C,LCD,120231,29,6,1,1,1,0,0,0,0,0,0,0,0,0,3.95,"Liu, Zilong"
BADM,353,68611,Info Sys Analysis and Design,C,LCD,120231,0,33,20,3,0,0,0,0,0,0,0,0,0,0,3.85,"Haran, Vidya"
BADM,356,68625,Data Science and Analytics,B,LCD,120231,8,48,5,5,0,0,0,0,0,0,0,0,0,0,3.92,"Pant, Gautam"
BADM,359,68626,Bus Prob Form and Soln,A,LCD,120231,4,34,6,0,2,1,0,0,0,0,0,0,0,0,3.89,"Kim, June-Young"
BADM,374,31024,Management Decision Models,C,LCD,120231,29,16,1,1,1,2,0,0,0,0,0,0,0,0,3.91,"Liang, Hongyan"
BADM,374,31007,Management Decision Models,G,LCD,120231,29,6,1,0,0,1,0,0,0,0,0,0,0,0,3.96,"Liang, Hongyan"
BADM,375,46940,Operations Strategy,A,LCD,120231,10,17,4,2,8,1,0,1,0,0,0,0,0,0,3.67,"Moshref Javadi, Mohammad"
BADM,375,52243,Operations Strategy,B,LCD,120231,8,15,8,2,2,2,2,0,0,0,1,0,0,1,3.63,"Moshref Javadi, Mohammad"
BADM,378,68610,Logistics Management,B,LCD,120231,0,14,4,6,3,1,1,1,0,0,0,0,0,0,3.56,"Scott, Nehemiah"
