CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A Range,B Range,C Range,D Range,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
56181,ACE,444,Finan Serv & Invest Plan,GR2,LCD,120188,"Schnitkey, Gary D",,,,,2,19,5,8,5,3,2,1,1,0,0,0,0,0,3.49
47126,ACE,445,Intermediate Personal Fin Plan,S,LCD,120188,"Lemoine, Craig",,,,,11,17,0,4,0,1,0,0,0,0,0,0,0,0,3.88
56174,ACE,455,Intl Trade in Food and Agr,M,LCD,120188,"Baylis, Katherine R",,,,,17,13,11,4,3,2,0,0,0,0,0,0,1,0,3.69
66720,ACE,499,"Audit of Sm, Med, & Ag Bus",AUD,LCD,120188,"Martin, Denise",,,,,0,6,6,6,1,5,2,1,0,0,0,0,0,0,3.3
29715,ACE,562,Applied Regression Models I,C,LCD,120188,"Crost, Benjamin",,,,,1,14,3,2,3,1,0,0,0,0,0,0,0,0,3.72
48582,ACE,564,Applied Regression Models II,C,LCD,120188,"Crost, Benjamin",,,,,3,12,7,1,3,2,0,0,0,0,0,0,0,0,3.69
62120,ACES,101,Contemporary Issues in ACES,AD2,DIS,120188,"Brooks, Jan D",,,,,23,6,1,1,1,0,0,0,0,0,0,0,0,0,3.94
51579,ACES,101,Contemporary Issues in ACES,ADA,DIS,120188,"Suski, Cory D",,,,,20,5,2,1,1,0,0,0,0,0,0,0,0,0,3.92
51581,ACES,101,Contemporary Issues in ACES,ADC,DIS,120188,"Brooks, Jan D",,,,,17,4,1,0,1,0,0,0,0,0,0,0,0,0,3.94
51582,ACES,101,Contemporary Issues in ACES,ADD,DIS,120188,"Allen, Crystal A",,,,,19,6,0,1,2,0,0,0,0,0,0,0,1,0,3.77
51586,ACES,101,Contemporary Issues in ACES,ADH,DIS,120188,"Burak, Steven",,,,,11,6,1,2,2,0,0,0,0,0,0,0,0,0,3.83
51587,ACES,101,Contemporary Issues in ACES,ADI,DIS,120188,"Breen, John",,,,,19,9,1,1,1,0,0,0,0,0,0,0,0,0,3.94
51589,ACES,101,Contemporary Issues in ACES,ADK,DIS,120188,"Milashoski, William J",,,,,17,4,0,2,0,0,0,0,0,0,0,0,0,0,3.94
51593,ACES,101,Contemporary Issues in ACES,ADO,DIS,120188,"Allen, Crystal A",,,,,17,5,0,0,0,1,1,1,0,0,0,0,0,0,3.8
51596,ACES,101,Contemporary Issues in ACES,ADR,DIS,120188,"Suski, Cory D",,,,,16,2,2,3,1,0,0,0,0,0,0,0,0,0,3.85
51601,ACES,101,Contemporary Issues in ACES,ADW,DIS,120188,"Emmert, Jason L",,,,,15,4,1,1,1,0,1,0,0,1,1,0,0,0,3.63
61977,ACES,179,History of Ag in IL Since 1860,A,ONL,120188,"Reid, Debra A",,,,,1,4,3,5,5,1,0,0,0,0,1,0,3,0,2.88
61978,ACES,179,History of Ag in IL Since 1860,B,ONL,120188,"Reid, Debra A",,,,,0,4,2,4,6,2,1,0,1,0,2,0,1,0,2.87
70602,ACES,199,Interpersonal Intelligence,JAS,ONL,120188,"Smist, Jennifer A",,,,,28,22,15,4,7,2,1,4,2,1,1,2,0,1,3.51
61084,ADV,150,Introduction to Advertising,B,LCD,120188,"Hall, Steven R",,,,,12,36,5,0,6,0,0,0,0,0,0,0,0,0,3.87
61085,ADV,150,Introduction to Advertising,C,LCD,120188,"Hall, Steven R",,,,,83,131,13,12,31,1,3,6,3,1,6,0,4,1,3.64
63619,ADV,281,Advertising Research Methods,B,LCD,120188,"Vargas, Patrick T",,,,,0,11,1,1,27,0,0,12,0,0,2,0,1,0,2.87
70087,ADV,283,Advertising and Brand Strategy,A,LEC,120188,"Raquel, Steve A",,,,,0,34,15,5,0,1,0,0,0,0,0,0,0,0,3.82
62716,ADV,283,Advertising and Brand Strategy,C,LEC,120188,"Raquel, Steve A",,,,,1,32,14,5,3,0,0,0,0,0,0,0,0,0,3.8
64451,ADV,283,Advertising and Brand Strategy,D,LEC,120188,"Raquel, Steve A",,,,,0,36,11,2,1,0,0,0,0,0,0,0,0,0,3.88
62721,ADV,284,Consumer Insight,D,LCD,120188,"Duff, Brittany",,,,,0,1,29,14,4,2,1,0,0,0,0,0,0,0,3.47
65174,ADV,284,Consumer Insight,E,LCD,120188,"Yao, Jiachen",,,,,0,6,27,12,3,1,1,1,1,0,0,0,0,0,3.48
69335,ADV,284,Consumer Insight,F,LCD,120188,"Ahn, Regina",,,,,9,3,14,8,5,5,0,3,0,0,0,0,0,0,3.41
69167,ADV,305,Digital ADV Content,A,LCD,120188,"Yao, Mike Z",,,,,20,30,5,4,7,0,1,6,0,0,1,0,2,0,3.53
57971,ADV,310,Intro to Public Relations,A,LCD,120188,"Wirtz, John",,,,,3,18,22,5,41,8,1,16,2,1,2,0,1,0,3.06
66827,ADV,311,Classic Campaigns,A,LCD,120188,"Chambers, Jason P",,,,,0,7,11,12,8,0,0,0,0,0,0,0,1,0,3.39
61087,ADV,390,Content Creation,A,LCD,120188,"Sheldon, Peter S",,,,,0,12,19,26,40,18,12,10,2,2,0,1,0,0,3.01
61088,ADV,393,Advertising and Society,A,LCD,120188,"Nelson, Michelle R",,,,,1,47,19,4,5,5,0,0,0,0,0,0,0,0,3.75
64821,ADV,409,Media Entrepreneurship,1,LCD,120188,"Raquel, Steve A",,,,,0,34,7,1,3,0,0,0,0,0,0,0,1,0,3.78
51297,ADV,410,Public Relations Strategies,B,LCD,120188,"Oh, Sanghwa",,,,,1,7,20,13,11,2,2,2,0,0,0,0,0,0,3.37
62726,ADV,460,Innovation in Advertising,B,LEC,120188,"Ham, Chang Dae",,,,,10,8,12,8,10,3,4,0,0,1,0,0,0,0,3.42
61094,ADV,460,Innovation in Advertising,C,LCD,120188,"Ham, Chang Dae",,,,,13,7,14,9,4,2,2,3,0,0,1,0,0,0,3.46
29757,ADV,483,Audience Analysis,A,LCD,120188,"Sar, Sela",,,,,0,4,18,17,4,4,2,1,3,1,0,0,0,0,3.23
51300,ADV,483,Audience Analysis,B,LCD,120188,"Taneja, Harsh",,,,,2,9,10,9,14,6,1,1,0,0,1,0,0,0,3.28
62727,ADV,498,The Sandage Project,A,LCD,120188,"Meron, Shachar",,,,,0,22,3,0,2,0,0,0,0,0,0,0,0,0,3.89
64459,ADV,498,The Sandage Project,C,LCD,120188,"Meron, Shachar",,,,,0,22,3,2,1,0,0,0,0,0,0,0,0,0,3.88
64460,ADV,498,The Sandage Project,D,LCD,120188,"Meron, Shachar",,,,,0,8,9,2,1,1,0,0,0,0,0,0,0,0,3.68
46515,AE,100,Intro to Aerospace Engineering,A,LCD,120188,"Woodard, Brian S",,,,,0,39,8,6,1,1,1,0,0,0,1,0,0,0,3.76
63909,AE,100,Intro to Aerospace Engineering,B,LCD,120188,"Degenhardt, David A",,,,,2,13,5,3,0,1,1,0,0,0,0,0,1,0,3.59
46516,AE,100,Intro to Aerospace Engineering,C,LCD,120188,"Mehta, Neil A",,,,,2,25,9,8,1,4,1,0,0,0,0,1,0,0,3.61
61243,AE,199,Computer Aided Design,CD1,LBD,120188,"Laystrom-Woodar, Julia K",,,,,3,21,5,3,1,0,0,1,0,1,1,0,3,0,3.38
63338,AE,199,Computer Aided Design,CD2,LBD,120188,"Laystrom-Woodar, Julia K",,,,,6,15,8,3,2,1,1,1,0,0,0,0,1,0,3.59
71047,AE,199,Introduction to Rocketry,ITR,LEC,120188,"Woodard, Brian S",,,,,12,18,0,2,3,0,1,0,0,0,0,0,0,0,3.83
55736,AE,202,Aerospace Flight Mechanics,A,LCD,120188,"Tran, Huy T",,,,,9,6,6,13,4,3,0,3,0,0,0,1,4,0,3.1
29785,AE,311,Incompressible Flow,A,LCD,120188,"Dutton, J C",,,,,2,15,6,2,26,0,0,16,0,0,4,2,0,1,2.9
29786,AE,321,Mechs of Aerospace Structures,A,LCD,120188,"Chasiotis, Ioannis",,,,,4,8,10,4,4,4,7,7,5,2,1,0,12,0,2.4
66645,AE,323,Applied Aerospace Structures,A,LCD,120188,"Chew, Huck Beng",,,,,2,8,7,5,7,4,0,3,2,0,3,0,5,0,2.75
29788,AE,352,Aerospace Dynamical Systems,A,LCD,120188,"Langbort, Cedric",,,,,2,9,8,4,8,4,0,7,0,0,4,0,1,2,2.97
66644,AE,353,Aerospace Control Systems,A,LCD,120188,"Bretl, Timothy W",,,,,25,13,8,5,4,2,1,0,0,1,0,3,3,1,3.4
29794,AE,402,Orbital Mechanics,A,LCD,120188,"Conway, Bruce A",,,,,7,9,1,5,11,10,0,7,4,0,3,0,1,1,2.92
29803,AE,416,Applied Aerodynamics,A,LCD,120188,"Selig, Michael S",,,,,5,9,8,14,6,4,3,1,2,0,0,0,1,0,3.28
29787,AE,433,Aerospace Propulsion,A,LCD,120188,"Rovey, Joshua L",,,,,0,11,10,13,27,19,11,9,8,0,9,0,0,0,2.76
57765,AE,442,Aerospace Systems Design I,A1,LCD,120188,"Merret, Jason M",,,,,2,3,15,8,11,7,9,8,6,1,2,1,2,0,2.72
57766,AE,442,Aerospace Systems Design I,S1,LCD,120188,"Lembeck, Michael F",,,,,1,7,9,11,12,12,3,2,2,0,1,0,0,1,3.08
36450,AE,460,Aerodynamics & Propulsion Lab,AE1,LCD,120188,"Woodard, Brian S",,,,,0,17,52,34,16,5,0,1,1,0,0,0,0,0,3.47
57767,AE,483,UAV Navigation and Control,AE1,LCD,120188,"Gao, Grace X",,,,,43,41,15,11,7,0,1,1,0,0,0,0,1,0,3.78
49318,AFRO,100,Intro to African American St,AD1,DIS,120188,"Bailey, Ronald W",,,,,2,7,5,5,2,2,1,1,1,1,0,3,1,0,2.96
49320,AFRO,100,Intro to African American St,AD3,DIS,120188,"Bailey, Ronald W",,,,,2,10,3,1,9,1,0,2,3,0,0,3,0,0,3.03
67122,AFRO,132,African American Music,JM1,LCD,120188,"Meyers, John P",,,,,0,10,6,2,0,0,4,1,0,0,0,1,1,0,3.23
70353,AFRO,228,Hip Hop Music: History&Culture,A,LCD,120188,"Meyers, John P",,,,,0,17,6,1,2,0,0,0,0,0,0,0,2,0,3.55
60132,AFRO,411,African American Psychology,HN,LCD,120188,"Neville, Helen A",,,,,2,15,0,1,3,0,0,4,1,0,1,0,1,0,3.25
47890,AFST,210,Intro to Mod African Lit,M,LCD,120188,"Basu, Manisha",,,,,0,10,7,6,2,5,2,2,0,0,0,0,1,0,3.25
29760,AGCM,110,Intro to Ag and Env Comm,A,LCD,120188,"Cupps-Miller, Heather A",,,,,0,16,1,1,4,0,1,2,0,0,0,1,0,0,3.46
38779,AGCM,220,Communicating Agriculture,B,LCD,120188,"Cupps-Miller, Heather A",,,,,5,7,0,0,3,1,0,2,0,0,2,0,1,0,3.13
56362,AGED,230,Leadership Communications,AL1,LEC,120188,"Keating, Kari H",,,,,1,34,23,10,5,2,2,0,1,1,0,1,2,0,3.49
61074,AGED,260,Intro to Leadership Studies,AL1,LEC,120188,"Emmert, Jason L",,,,,48,48,16,16,12,8,10,7,3,1,0,0,1,0,3.51
55468,AGED,280,Training Needs Assessment,A,LCD,120188,"Korte, Debra S",,,,,4,11,5,0,3,1,0,0,1,0,0,2,1,0,3.32
59633,AGED,380,Leadership in Groups and Teams,AL1,LEC,120188,"Collins, Jasmine D",,,,,15,20,11,8,5,4,4,1,1,1,1,0,1,0,3.44
62936,AGED,480,Collaborative Leadership,A,LCD,120188,"Keating, Kari H",,,,,6,19,3,2,1,1,0,0,0,0,0,0,0,0,3.85
60733,AGED,499,Begin Agri Teachers Seminar,CT1,LEC,120188,"Korte, Debra S",,,,,10,20,1,2,5,1,0,1,0,0,0,0,0,1,3.75
52015,AHS,199,Undergraduate Open Seminar,MLJ,LCD,120188,"Carter, April L",,,,,12,12,0,1,2,0,0,1,0,0,0,0,0,0,3.83
67435,AHS,494,Disability & Assistive Technol,AD1,ONL,120188,"Thompson, Marc",,,,,0,16,3,1,1,0,0,0,0,0,0,0,0,0,3.87
70725,AIS,101,Intro to Amer Indian Studies,SS1,LCD,120188,"Soto, Silvia",,,,,0,10,2,4,10,1,2,0,0,0,0,0,0,0,3.38
70726,AIS,101,Intro to Amer Indian Studies,SS2,LCD,120188,"Soto, Silvia",,,,,1,6,4,2,8,1,2,0,0,0,0,0,0,0,3.36
31300,ANSC,100,Intro to Animal Sciences,AL1,LEC,120188,"Parrett, Douglas F",,,,,15,78,1,12,41,0,2,20,0,0,0,0,3,1,3.39
29835,ANSC,103,Working With Farm Animals,A,LEC,120188,"Cobb, Alan R",,,,,0,72,0,0,1,0,0,0,0,0,0,1,0,1,3.94
29841,ANSC,110,Life With Animals and Biotech,A,LCD,120188,"Allen, Crystal A",,,,,0,12,1,2,3,0,2,0,0,0,2,0,0,0,3.36
40336,ANSC,110,Life With Animals and Biotech,B,LCD,120188,"Allen, Crystal A",,,,,2,27,5,3,11,0,1,2,0,0,2,0,0,1,3.5
29863,ANSC,206,Horse Management,1,LCD,120188,"Kline, Kevin H",,,,,5,25,2,3,3,0,0,1,0,0,0,0,0,0,3.8
51564,ANSC,207,Companion Animal Biology &Care,AN1,ONL,120188,"Elliott, Alexandria F",,,,,6,12,6,6,5,1,1,1,1,0,0,0,2,1,3.36
51565,ANSC,207,Companion Animal Biology &Care,AN2,ONL,120188,"Lewis, Justin D",,,,,15,21,5,6,3,0,1,0,0,0,1,0,1,0,3.67
51566,ANSC,207,Companion Animal Biology &Care,AN3,ONL,120188,"Lewis, Justin D",,,,,20,19,1,6,3,1,0,1,1,0,1,0,0,0,3.7
56248,ANSC,207,Companion Animal Biology &Care,AN4,ONL,120188,"Elliott, Alexandria F",,,,,11,24,1,1,6,3,0,3,1,0,1,0,1,1,3.49
56256,ANSC,207,Companion Animal Biology &Care,AN5,ONL,120188,"Lewis, Justin D",,,,,16,15,4,8,3,2,0,1,1,0,0,0,0,0,3.67
56258,ANSC,207,Companion Animal Biology &Care,AN6,ONL,120188,"Elliott, Alexandria F",,,,,7,24,5,2,2,1,0,4,0,0,0,0,1,0,3.6
51567,ANSC,207,Companion Animal Biology &Care,AN8,ONL,120188,"Myers, Kayla A",,,,,13,9,1,1,2,1,0,1,0,0,0,0,0,0,3.77
55435,ANSC,221,"Cells, Metabolism and Genetics",A,LEC,120188,"Beever, Jonathan E",,,,,2,30,1,8,39,1,10,33,0,4,13,0,7,0,2.61
55434,ANSC,222,Anatomy and Physiology,A,LEC,120188,"Wheeler, Matthew B",,,,,4,20,8,7,40,14,11,24,8,4,7,3,16,0,2.45
53235,ANSC,250,Companion Animals in Society,A,LEC,120188,"Albert, Sarah D",,,,,138,63,27,22,16,10,5,5,8,0,5,0,3,1,3.61
70556,ANSC,251,Epidemics & Infectious Disease,A,LCD,120188,"Steelman, Andrew J",,,,,0,18,0,0,21,0,0,7,0,0,1,0,1,1,3.13
29886,ANSC,298,Undergraduate Seminar,1,LCD,120188,"Jones-Hamlow, Katelyn A",,,,,0,70,0,0,8,0,0,3,0,0,3,0,0,0,3.73
29860,ANSC,305,Human Animal Interactions,1,LCD,120188,"Albert, Sarah D",,,,,3,14,5,6,3,1,0,0,0,0,0,0,1,1,3.58
62773,ANSC,307,Companion Animal Management,AN1,DIS,120188,"Fischer-Brown, Amy E",,,,,1,6,13,12,10,13,1,8,2,0,1,1,0,0,3
29884,ANSC,350,Cellular Metabolism in Animals,1,LEC,120188,"Ridlon, Jason M",,,,,0,25,0,0,14,0,0,8,0,0,0,0,0,1,3.36
62114,ANSC,370,Companion Animal Policy,A,ONL,120188,"Fischer-Brown, Amy E",,,,,7,16,6,7,11,3,3,5,2,2,0,0,2,1,3.15
60746,ANSC,398,Off-Campus Internship,E,Int,120188,"Albert, Sarah D",,,,,14,17,0,0,0,0,0,0,0,0,0,1,1,0,3.91
60748,ANSC,398,CC Humane Society Internship,G,Int,120188,"Fischer-Brown, Amy E",,,,,0,18,0,3,0,0,0,0,0,0,0,0,0,0,3.93
29887,ANSC,401,Beef Production,1,LEC,120188,"Shike, Daniel W",,,,,4,36,0,1,8,0,0,0,0,1,0,0,0,0,3.77
29891,ANSC,420,Ruminant Nutrition,A,LEC,120188,"Drackley, James K",,,,,1,9,4,1,10,1,0,3,1,1,0,1,0,0,3.14
69960,ANSC,422,Companion Animal Nutrition,A,LEC,120188,"Swanson, Kelly S",,,,,0,33,0,0,14,0,0,7,0,0,4,1,2,0,3.16
40958,ANSC,431,Advanced Reproductive Biology,AR,LCD,120188,"Nowak, Romana A",,,,,3,11,2,0,10,2,0,3,0,0,3,0,1,0,3.08
67021,ANSC,445,Statistical Methods,A,LCD,120188,"Rodriguez-Zas, Sandra L",,,,,5,21,7,0,0,0,0,0,0,0,0,0,1,0,3.81
29889,ANSC,452,Animal Growth and Development,A,LCD,120188,"Dilger, Anna C",,,,,2,24,0,1,11,0,0,2,0,0,0,0,0,1,3.64
59523,ANSC,498,Integrating Animal Sciences,A,LCD,120188,"Jones-Hamlow, Katelyn A",,,,,0,63,0,2,3,0,0,1,0,0,0,0,1,0,3.85
70929,ANSC,499,Southern African Wildlife I,AR,LCD,120188,"Roca, Alfred L",,,,,0,24,6,9,3,1,1,3,0,0,0,0,0,0,3.57
55549,ANTH,101,Introduction to Anthropology,1,LCD,120188,"Kramer, Elise A",,,,,49,71,51,43,38,37,25,23,14,7,13,4,17,0,3
65489,ANTH,103,Anthro in a Changing World,0NL,ONL,120188,"Fuchs, Ofira",,,,,129,84,46,16,20,9,5,6,1,2,0,0,3,0,3.7
29919,ANTH,103,Anthro in a Changing World,1,LEC,120188,"Sohn, Agnes",,,,,7,24,35,15,32,23,6,11,4,2,7,3,2,0,3.01
41785,ANTH,105,World Archaeology,A,LEC,120188,"Benson, Erin",,,,,0,20,4,7,3,5,2,3,2,0,1,1,6,0,2.89
37058,ANTH,143,Biology of Human Behavior,1,DIS,120188,"Jelinek, Petra",,,,,19,3,2,0,1,1,1,0,0,0,0,0,0,1,3.83
37058,ANTH,143,Biology of Human Behavior,1,ONL,120188,"Jelinek, Petra",,,,,279,88,43,17,44,20,12,20,9,4,2,4,24,2,3.46
57526,ANTH,143,Biology of Human Behavior,10,DIS,120188,"Jelinek, Petra",,,,,19,4,2,0,4,0,0,0,0,0,0,0,1,0,3.71
57527,ANTH,143,Biology of Human Behavior,11,DIS,120188,"Jelinek, Petra",,,,,11,3,4,1,0,2,0,2,1,0,0,0,1,0,3.4
57528,ANTH,143,Biology of Human Behavior,12,DIS,120188,"Jelinek, Petra",,,,,14,1,2,2,1,0,0,2,0,0,0,0,1,0,3.52
57529,ANTH,143,Biology of Human Behavior,13,DIS,120188,"Jelinek, Petra",,,,,8,4,3,2,6,0,1,0,1,0,0,0,1,0,3.37
57530,ANTH,143,Biology of Human Behavior,14,DIS,120188,"Jelinek, Petra",,,,,6,6,0,1,2,3,1,2,1,1,1,0,1,0,3.03
57531,ANTH,143,Biology of Human Behavior,15,DIS,120188,"Jelinek, Petra",,,,,6,5,3,0,3,1,1,1,1,0,0,0,1,0,3.3
57532,ANTH,143,Biology of Human Behavior,16,DIS,120188,"Jelinek, Petra",,,,,17,2,3,1,2,1,0,0,1,0,0,1,0,0,3.62
57552,ANTH,143,Biology of Human Behavior,17,DIS,120188,"Jelinek, Petra",,,,,15,2,2,0,3,1,1,2,0,0,0,0,3,0,3.22
57553,ANTH,143,Biology of Human Behavior,18,DIS,120188,"Jelinek, Petra",,,,,16,5,1,0,1,1,0,1,1,0,0,0,0,0,3.73
57554,ANTH,143,Biology of Human Behavior,19,DIS,120188,"Jelinek, Petra",,,,,13,3,0,1,2,1,0,1,0,0,0,0,2,0,3.39
57518,ANTH,143,Biology of Human Behavior,2,DIS,120188,"Jelinek, Petra",,,,,8,5,5,1,1,1,1,2,0,1,0,0,4,0,3
57555,ANTH,143,Biology of Human Behavior,20,DIS,120188,"Jelinek, Petra",,,,,9,6,2,1,6,1,0,1,0,0,0,0,1,0,3.46
57557,ANTH,143,Biology of Human Behavior,22,DIS,120188,"Jelinek, Petra",,,,,7,7,1,1,4,1,1,0,1,1,0,0,1,1,3.32
57558,ANTH,143,Biology of Human Behavior,23,DIS,120188,"Jelinek, Petra",,,,,15,3,1,0,0,0,1,0,1,0,1,0,0,0,3.67
57559,ANTH,143,Biology of Human Behavior,24,DIS,120188,"Jelinek, Petra",,,,,11,3,2,2,1,2,1,3,0,0,0,0,2,0,3.21
57519,ANTH,143,Biology of Human Behavior,3,DIS,120188,"Jelinek, Petra",,,,,12,3,4,0,2,1,1,0,0,0,0,1,0,0,3.6
57520,ANTH,143,Biology of Human Behavior,4,DIS,120188,"Jelinek, Petra",,,,,14,4,2,1,3,1,1,0,0,0,0,0,2,0,3.45
57521,ANTH,143,Biology of Human Behavior,5,DIS,120188,"Jelinek, Petra",,,,,15,4,0,0,1,1,0,1,1,0,0,0,0,0,3.71
57522,ANTH,143,Biology of Human Behavior,6,DIS,120188,"Jelinek, Petra",,,,,15,5,1,1,0,0,0,0,0,1,0,0,1,0,3.68
57524,ANTH,143,Biology of Human Behavior,8,DIS,120188,"Jelinek, Petra",,,,,15,4,1,1,1,0,1,1,0,0,0,2,2,0,3.27
57525,ANTH,143,Biology of Human Behavior,9,DIS,120188,"Jelinek, Petra",,,,,14,6,2,1,0,1,0,1,0,0,0,0,0,0,3.81
31310,ANTH,180,The Archaeology of Death,HS1,LCD,120188,"Silverman, Helaine I",,,,,51,89,28,20,35,4,5,19,5,0,10,0,4,2,3.38
43143,ANTH,230,Sociocultural Anthropology,AD3,DIS,120188,"Dominguez, Virginia R",,,,,0,2,7,3,5,3,0,3,0,0,0,0,0,0,3.16
62039,ANTH,246,Forensic Science,1OL,ONL,120188,"Hughes, Cris E",,,,,24,316,40,31,56,8,10,14,3,0,4,1,10,2,3.6
62783,ANTH,368,'America' in the World,1,LCD,120188,"Dominguez, Virginia R",,,,,0,2,6,6,5,2,0,0,0,0,0,0,0,0,3.35
70149,ANTH,372,Digital Domain Anth Sci & Tech,JD,LCD,120188,"Davis, Jennifer L",,,,,18,2,3,1,0,0,0,0,0,0,0,0,0,0,3.93
37073,ANTH,441,Human Genetics,U1,LCD,120188,"Malhi, Ripan S",,,,,0,18,3,2,4,0,0,0,0,0,0,0,0,0,3.77
54547,ARAB,150,Lang&Culture of Arab World,A1,ONL,120188,"Saadah, Eman",,,,,11,12,2,1,2,1,0,1,0,0,0,0,1,0,3.66
70684,ARCH,171,Concepts & Theories Arch Dsgn,AL1,LEC,120188,"Dearborn, Lynne M",,,,,17,24,42,9,13,10,5,9,0,1,1,0,6,1,3.25
29940,ARCH,210,Intro Hist of World Arch,AL,LEC,120188,"Grossman, Heather E",,,,,0,5,10,7,9,5,5,3,1,0,1,0,3,0,2.87
29941,ARCH,231,Anatomy of Buildings,AL1,LEC,120188,"Deutsch, Randall",,,,,0,76,0,0,22,0,0,6,0,0,3,0,2,0,3.53
70750,ARCH,273,Strategies of Arch Design,AL1,LEC,120188,"Melgarejo De Be, Andrea L",,,,,0,27,7,13,12,11,6,8,5,1,0,4,5,0,2.88
29948,ARCH,341,Environment Tech HVAC,AL1,LEC,120188,"Strand, Richard K",,,,,0,7,10,10,12,10,4,5,0,0,1,1,0,0,3.03
29958,ARCH,342,Environment Tech Ltg & Acoust,AL1,LEC,120188,"Boubekri, Mohamed",,,,,2,2,9,3,11,2,3,3,3,2,0,1,1,0,2.83
31365,ARCH,351,Statics & Dynamics,AL1,LEC,120188,"Asem, Pouyan",,,,,1,9,13,14,10,12,4,9,8,0,7,0,0,0,2.81
48019,ARCH,409,Special Topics in Spanish Arch,B,CNF,120188,"Garcia, Carolina",,,,,4,4,6,5,8,4,1,4,0,0,0,0,0,0,3.21
29970,ARCH,410,Ancient Egyptian & Greek Arch,L,LEC,120188,"Senseney, John R",,,,,6,18,3,4,3,0,1,1,0,0,0,0,0,0,3.71
29972,ARCH,412,Medieval Architecture,M,LEC,120188,"Grossman, Heather E",,,,,0,2,7,6,3,4,4,0,1,0,1,0,0,0,3.05
43713,ARCH,417,Twentieth-Century Architecture,T,LEC,120188,"Burns, Jennifer",,,,,3,10,9,5,2,2,0,0,0,1,0,0,0,0,3.57
29978,ARCH,423,Soc/Beh Factors for Design,B,LCD,120188,"Anthony, Kathryn H",,,,,6,10,0,2,5,0,0,0,0,0,0,0,0,0,3.72
29984,ARCH,451,Theory & Design Steel & Timber,AL1,LEC,120188,"Aminmansour, Abbas",,,,,5,13,11,9,8,8,4,4,2,5,2,0,5,0,2.86
63397,ARCH,451,Theory & Design Steel & Timber,B,LAB,120188,"Sanabra Loewe, Marc",,,,,5,3,3,3,3,3,3,3,3,0,0,0,0,0,3.03
63722,ARCH,468,Overseas Architectural Studies,B,LAB,120188,"Lapunzina, Alejandro",,,,,1,5,11,15,3,1,0,0,0,0,0,0,0,0,3.5
68571,ARCH,476,Arch Design & Exploration,B,LAB,120188,"Lapunzina, Alejandro",,,,,0,5,3,12,6,3,0,0,0,0,0,0,0,0,3.34
67822,ARCH,490,"Env, Arch and Global Health",AL1,ONL,120188,"Dearborn, Lynne M",,,,,5,6,5,4,5,0,1,0,0,0,0,0,0,0,3.58
67824,ARCH,536,Plng & Design of Struct Sys,AL,LEC,120188,"Krishnan, Sudarshan",,,,,4,21,17,19,14,7,3,2,1,0,0,0,0,0,3.4
55619,ARCH,577,Theories of Architecture,AL,LEC,120188,"Stallmeyer, John C",,,,,0,12,27,15,19,16,5,2,0,0,0,0,0,1,3.25
54742,ART,100,Understanding Visual Culture,JB,ONL,120188,"Burns, Jennifer",,,,,1,11,9,3,4,2,2,3,0,0,0,0,2,0,3.22
64967,ART,105,Visual Design for Non-Majors,B,ST,120188,"Sethi, Simrun S",,,,,0,19,2,2,0,1,0,0,0,0,0,0,0,0,3.86
64968,ART,310,Design Thinking,A,LEC,120188,"Briggs, Molly C",,,,,1,30,6,3,3,0,0,1,0,0,0,0,1,0,3.71
69923,ARTD,101,Intro to Industrial Design,2,ST,120188,"Doshi, Rishabh",,,,,2,10,5,2,0,0,0,0,1,0,0,1,0,0,3.59
52058,ARTD,201,Industrial Design I,2,ST,120188,"Sethi, Simrun S",,,,,0,19,2,0,0,0,0,0,0,0,0,0,1,0,3.79
66142,ARTD,218,Intro to Web Technologies,ON1,ONL,120188,"Mercer, Lisa",,,,,23,16,8,6,1,3,0,1,1,0,1,0,3,0,3.51
65297,ARTD,225,Design Drawing,AB1,ST,120188,"Kendall, James W",,,,,1,3,6,6,5,2,0,0,1,0,0,0,1,0,3.2
66559,ARTD,225,Design Drawing,AB3,ST,120188,"Raheel, Salman",,,,,0,8,11,3,2,1,0,0,0,0,0,0,0,0,3.64
62368,ARTD,230,Design Thinking/Need-Finding,CLD,LCD,120188,"Weightman, David I",,,,,9,8,12,2,0,0,0,0,0,0,0,0,0,0,3.83
68924,ARTD,251,Graphic Design Toolbox,A,ST,120188,"Kwon, Linda E",,,,,0,6,7,4,3,0,0,0,0,0,0,0,1,0,3.43
51747,ARTD,328,Human-Centered Product Design,1,LEC,120188,"McDonagh, Deana C",,,,,4,29,18,3,0,0,0,1,0,0,0,0,2,0,3.69
66155,ARTD,351,Graphic Design Inquiry,F,ST,120188,"Thomas, Nekita S",,,,,0,9,11,2,0,0,0,0,0,0,0,0,0,0,3.77
66157,ARTD,371,Graphic Design Practicum,B,ST,120188,"Benson, Eric",,,,,0,14,4,2,2,0,0,0,0,0,0,0,0,0,3.79
70898,ARTD,420,Disability Design,DM,ST,120188,"McDonagh, Deana C",,,,,3,10,7,0,0,0,0,0,0,0,0,0,1,0,3.7
63745,ARTD,426,Product Innovation,DW,LEC,120188,"Weightman, David I",,,,,4,14,12,7,0,0,0,0,0,0,0,0,0,0,3.77
