Subject,Course,CRN,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
ANSC,250,50315,Companion Animals in Society,273,108,48,40,38,20,14,15,13,6,7,4,12,1,3.52,"Albert, Sarah D"
ANSC,298,29959,Undergraduate Seminar,30,11,2,1,1,2,0,0,0,0,0,0,0,0,3.89,"Hurley, Walter L"
ANSC,305,29925,Human Animal Interactions,23,11,4,2,3,1,2,1,0,0,0,0,1,0,3.66,"Albert, Sarah D"
ANSC,363,59971,Behavior of Domestic Animals,3,12,4,7,2,0,2,0,0,0,0,0,0,0,3.62,"Kukekova, Anna V"
ANSC,398,59408,Companion Animal Spring Trip,34,0,0,1,0,0,0,0,0,0,0,0,0,0,3.98,"Albert, Sarah D"
ANSC,402,29963,Sheep Production,0,26,0,0,12,0,0,1,0,0,0,0,0,0,3.64,"Cobb, Alan R"
ANSC,406,51162,Zoo Animal Conservation Sci,35,28,9,13,14,11,5,7,0,0,2,0,0,0,3.45,"Roca, Alfred L"
ANSC,409,29979,Meat Science,1,19,0,0,7,0,0,1,0,0,0,0,0,0,3.68,"Dilger, Anna C"
ANSC,422,39489,Companion Animal Nutrition,0,20,0,0,16,0,0,5,0,0,3,0,0,0,3.2,"Swanson, Kelly S"
ANSC,438,29976,Lactation Biology,6,17,2,1,0,0,1,0,0,0,0,0,0,0,3.89,"Hurley, Walter L"
ANSC,446,61557,Population Genetics,5,10,0,2,3,0,0,1,0,0,1,0,0,0,3.54,"Roca, Alfred L"
ANSC,450,39603,Comparative Immunobiology,0,17,0,0,19,0,0,4,0,0,0,0,0,0,3.33,"Steelman, Andrew J"
ANSC,498,56799,Integrating Animal Sciences,0,58,0,0,7,0,0,1,0,0,0,0,0,0,3.86,"Loerch, Steven C"
ANSC,499,29989,Dangerous Dog Breeds & Discrim,10,7,0,1,1,0,0,0,0,0,0,0,3,0,3.38,"Albert, Sarah D"
ANSC,520,29990,Protein and Energy Nutrition,2,5,4,3,5,2,0,0,0,0,0,0,0,0,3.48,"Stein, Hans-Henrik"
ANSC,561,39957,Animal Stress Physiology,3,15,2,2,0,1,0,1,0,0,0,0,0,0,3.78,"Johnson, Janeen L"
ANTH,101,54598,Introduction to Anthropology,6,53,42,33,44,11,7,21,6,3,2,3,4,0,3.14,"Lucero, Lisa J"
ANTH,103,30027,Anthro in a Changing World,0,37,34,20,33,23,14,17,6,3,4,1,2,1,3.02,"Moodie, Ellen"
ANTH,103,54206,Anthro in a Changing World,4,54,66,23,46,28,9,15,9,1,4,6,12,0,3.03,"Finley, Amaziah Z"
ANTH,165,39005,Lang & Culture Native North Am,12,8,0,1,0,0,0,0,0,0,1,0,0,0,3.83,"Davis, Jennifer L"
ANTH,175,30042,Archaeology and Pop Culture,9,10,0,1,3,0,4,3,4,0,1,0,1,0,3.09,"Silverman, Helaine I"
ANTH,209,43563,"Food, Culture, and Society",0,118,19,6,5,4,1,1,0,0,0,0,6,1,3.7,"Manalansan, Martin F"
ANTH,246,63359,Forensic Science,19,182,13,9,13,2,1,4,1,0,1,0,2,0,3.8,"Jelinek, Petra"
ANTH,270,58654,Language in Culture,4,9,6,3,1,0,0,1,0,0,0,0,1,0,3.56,"Kramer, Elise A"
ANTH,362,39018,"Body, Personhood, and Culture",2,10,1,3,5,1,0,0,1,0,0,0,1,0,3.38,"Farnell, Brenda M"
ANTH,393,63521,The World of Jewish Sepharad,2,4,0,7,3,1,1,1,1,0,2,0,0,0,3.04,"Saul, Mahir"
ANTH,462,46498,Museum Theory and Practice,6,7,3,3,0,1,0,0,0,0,1,0,0,0,3.65,"Niculescu, Tatiana"
ARAB,404,38896,Intermediate Stand Arabic II,5,3,5,1,4,1,0,1,1,0,0,0,0,0,3.43,"Sawwan, Rana J"
ARCH,210,30223,Intro to the Hist of Arch,7,25,23,20,17,13,13,6,8,1,2,1,3,0,3.05,"Grossman, Heather E"
ARCH,233,52579,Construction of Buildings,0,40,0,0,36,0,0,20,0,0,2,0,0,0,3.16,"Deutsch, Randall"
ARCH,272,30214,Strategies of Arch Design,0,10,17,10,19,8,3,13,4,3,0,1,2,0,2.87,"Emmons, David J"
ARCH,341,30229,Environment Tech HVAC,9,14,5,4,10,1,3,4,0,0,0,0,0,0,3.43,"Schwenk, David M"
ARCH,342,30234,Environment Tech Ltg & Acoust,8,17,10,4,13,2,2,2,0,0,0,0,1,0,3.44,"Boubekri, Mohamed"
ARCH,352,30236,Mech of Mat & Design Appl,20,21,24,10,15,5,4,4,1,0,0,0,0,0,3.49,"Uihlein, Marci S"
ARCH,409,61901,Special Topics in Spanish Arch,0,6,6,5,7,6,0,0,0,0,0,0,0,0,3.32,"Lapunzina, Alejandro"
ARCH,410,39948,Ancient Egyptian & Greek Arch,2,8,1,4,6,6,1,5,1,0,0,0,1,0,3,"Senseney, John R"
ARCH,415,65831,Neoclass & Nineteen Cent Arch,0,2,9,6,4,0,0,1,0,0,0,0,1,1,3.26,"Grossman, Heather E"
ARCH,416,39951,Modern American Architecture,8,23,16,4,3,2,1,0,1,0,0,0,0,0,3.7,"Burns, Jennifer"
ARCH,452,30280,Theory of Reinforced Concrete,17,24,9,12,6,1,0,0,2,0,0,0,0,0,3.68,"Aminmansour, Abbas"
ARCH,452,61903,Theory of Reinforced Concrete,4,4,8,1,8,4,0,0,1,0,0,0,0,0,3.37,"Mitalski, Marc A"
ARCH,468,61902,Overseas Architectural Studies,1,5,12,5,6,1,0,0,0,0,0,0,0,0,3.51,"Lapunzina, Alejandro"
ARCH,475,65406,Arch Design & Development,0,5,4,8,5,2,3,1,0,0,0,0,0,0,3.24,"Lapunzina, Alejandro"
ARCH,501,61894,Architectural Practice,11,15,10,5,4,10,5,9,0,0,0,0,0,0,3.27,"Deutsch, Randall"
ART,100,52983,Understanding Visual Culture,2,19,17,10,6,3,1,4,1,0,1,0,1,1,3.36,"Burns, Jennifer"
ART,104,65168,Sculpture for Non-Majors,12,8,0,0,0,1,0,0,0,0,0,0,0,0,3.94,"Brunel, Nicole S"
ART,105,60561,Visual Design for Non-Majors,4,14,5,1,0,0,1,0,0,0,0,0,0,0,3.84,"Bai, Qiuailin"
ART,105,63978,Visual Design for Non-Majors,1,20,2,1,0,0,0,0,0,0,0,0,0,0,3.94,"Bai, Qiuailin"
ART,310,62245,Design Thinking,0,30,10,3,1,0,0,0,0,0,0,0,0,0,3.86,"Goggin, Nan E"
ARTD,270,65475,Design Methods,0,15,3,1,1,0,0,1,0,0,0,0,0,0,3.78,"Sethi Suresh, Simrun"
ARTD,299,65500,Mining the University,9,8,3,2,0,0,2,0,0,0,0,0,1,0,3.61,"Craven, Eli J"
ARTD,313,39752,Digital Interaction,0,15,8,8,3,2,1,0,0,0,0,0,1,0,3.49,"Thomas, Nekita S"
ARTD,313,65190,Digital Interaction,1,22,4,7,4,0,0,0,0,0,0,0,0,0,3.74,"Kwon, Linda E"
ARTD,326,51827,Sustainability & Manufacturing,5,14,17,7,4,4,1,0,0,1,0,0,1,0,3.48,"Thomas, Joyce K"
ARTD,333,65176,Type & Image,7,9,2,0,3,0,0,1,0,0,0,1,1,0,3.46,"Robinson, Stacey"
ARTD,362,59043,Photography Workshop,10,8,2,0,1,0,0,0,0,0,0,0,0,0,3.92,"Craven, Eli J"
ARTD,402,50477,Industrial Design VI,4,6,10,3,0,0,0,0,0,0,0,0,0,0,3.77,"Weightman, David I"
ARTD,444,65179,Typographic Systems,0,13,4,1,3,0,0,0,0,0,0,0,0,0,3.76,"Thomas, Nekita S"
ARTD,448,61984,Professional Design Practice,8,20,8,5,3,1,1,0,0,0,0,0,0,0,3.74,"Sethi, Suresh"
ARTD,471,65182,Graphic Design Capstone,2,19,8,2,1,0,0,0,0,0,0,0,0,0,3.84,"Benson, Eric"
ARTF,104,30550,Drawing II,4,3,3,5,3,2,1,0,0,0,0,0,0,0,3.44,"Hammie, Patrick E"
ARTH,113,44294,Introduction to African Art,3,5,4,2,2,1,2,0,2,1,1,0,0,0,3.15,"Richter, Sarah D"
ARTH,215,30623,Greek Art,2,7,2,1,8,3,0,1,0,0,1,0,0,0,3.27,"Kreindler, Katharine R"
ARTH,242,65135,Art Since 1940,1,8,8,5,0,3,1,2,0,0,0,0,0,0,3.44,"Romberg, Kristin"
ARTH,257,48074,History of Photography,0,7,13,14,17,6,2,2,1,0,0,0,0,0,3.22,"Shea, Laura E"
ARTH,360,39087,Women and the Visual Arts,0,5,11,6,3,2,1,0,0,0,1,1,2,1,3.08,"Rosenthal, Lisa"
ASTR,100,30779,Introduction to Astronomy,29,8,12,4,10,8,5,2,4,3,4,0,6,0,3.02,"Evans, Jessica M"
ASTR,100,57338,Introduction to Astronomy,39,90,62,50,59,31,26,14,9,7,5,3,19,5,3.12,"Evans, Jessica M"
ASTR,121,30832,The Solar System,14,20,13,13,23,10,4,10,4,1,7,0,5,4,2.96,"Evans, Jessica M"
ASTR,122,30845,Stars and Galaxies,31,34,18,22,17,9,10,6,12,1,0,0,3,1,3.26,"Looney, Leslie W"
ASTR,150,54508,Killer Skies: Astro-Disasters,26,56,27,17,14,11,8,3,1,1,4,2,5,1,3.36,"Dunne, Bryan C"
ASTR,210,30855,Introduction to Astrophysics,0,8,9,11,9,15,4,7,6,4,4,4,4,0,2.52,"Wong, Tony"
ASTR,405,39316,Planetary Systems,1,9,4,5,3,5,0,2,0,0,0,0,1,0,3.26,"Dalal, Neal K"
ASTR,414,43741,Astronomical Techniques,2,5,6,3,6,2,2,3,1,0,1,0,1,0,3.02,"Vieira, Joaquin D"
ATMS,100,39350,Introduction to Meteorology,70,130,35,40,63,22,23,13,8,3,4,1,5,0,3.38,"McFarquhar, Greg M"
ATMS,120,39412,Severe and Hazardous Weather,268,161,75,42,23,14,5,9,2,6,1,1,2,0,3.74,"Snodgrass, Eric R"
ATMS,120,30891,Severe and Hazardous Weather,32,36,20,12,11,7,8,5,3,3,2,1,5,0,3.29,"Hence, Deanna"
ATMS,140,30894,Climate and Global Change,2,15,9,9,11,6,5,3,1,0,0,2,4,1,3,"Schlesinger, Michael E"
ATMS,201,48377,General Physical Meteorology,11,32,5,4,4,2,1,3,0,0,0,0,2,0,3.58,"Snodgrass, Eric R"
ATMS,305,50296,Computing and Data Analysis,13,4,3,2,2,5,1,1,3,0,0,2,2,1,3.04,"Nesbitt, Stephen"
ATMS,307,57309,Climate Processes,2,3,0,2,7,4,2,4,0,0,2,0,0,0,2.81,"Jain, Atul"
ATMS,502,63423,Numerical Fluid Dynamics,5,9,2,3,1,0,0,1,0,0,0,0,0,0,3.73,"Jewett, Brian F"
BADM,300,30956,The Legal Environment of Bus,16,19,7,3,8,6,3,7,0,2,1,1,1,1,3.26,"Fricke, Michael R"
BADM,300,40037,The Legal Environment of Bus,41,71,43,34,26,14,9,4,7,2,1,0,3,0,3.45,"Fricke, Michael R"
BADM,310,30963,Mgmt and Organizational Beh,70,65,49,34,44,25,18,10,8,4,4,0,3,1,3.34,"Love, E G"
BADM,310,57199,Mgmt and Organizational Beh,0,93,6,3,3,0,1,0,0,0,0,0,0,0,3.92,"Shabbir, Muhammad S"
BADM,311,31044,Individual Behavior in Orgs,0,29,19,7,2,1,0,0,0,0,0,0,0,0,3.75,"Gajendran, Ravi S"
BADM,311,39261,Individual Behavior in Orgs,0,11,8,4,2,2,1,0,0,0,0,0,0,0,3.58,"Gajendran, Ravi S"
BADM,312,31048,Org Design and Environment,4,15,7,3,1,2,1,0,0,0,0,0,0,0,3.71,"Lee, Seung Hoon"
BADM,313,31071,Human Resource Management,3,6,4,4,14,1,0,0,2,0,0,0,0,0,3.29,"Kraatz, Matthew S"
BADM,314,63687,Leading Negotiations,0,5,13,14,9,3,1,0,0,0,0,0,0,0,3.37,"Jang, Daisung"
BADM,320,30958,Principles of Marketing,338,81,30,17,4,1,1,1,1,0,0,0,0,1,3.93,"Wolters, Mark E"
BADM,320,55843,Principles of Marketing,0,105,0,4,2,1,0,0,0,2,0,0,0,1,3.9,"Shabbir, Muhammad S"
BADM,322,40724,Marketing Research,0,10,9,17,7,1,0,0,0,0,0,0,0,0,3.48,"Anand, Sowmya"
BADM,322,31038,Marketing Research,4,13,11,1,0,2,0,0,0,0,0,0,0,0,3.78,"Noel, Hayden N"
BADM,323,31053,Marketing Communications,0,26,9,3,4,0,1,0,0,1,1,0,0,0,3.64,"Shabbir, Muhammad S"
BADM,324,31057,Purchasing and Supply Mgmnt,3,41,13,5,4,0,0,0,0,0,0,0,0,0,3.82,"Palekar, Udatta S"
BADM,325,31059,Consumer Behavior,8,14,11,0,2,0,0,0,0,0,0,0,0,0,3.84,"Otnes, Cornelia C"
BADM,325,31060,Consumer Behavior,11,9,11,1,2,3,1,0,0,0,0,0,0,0,3.69,"Otnes, Cornelia C"
BADM,326,61562,Pricing Policies,7,14,1,5,5,0,0,1,0,0,0,0,0,0,3.68,"Liu, Yunchuan"
BADM,327,31073,Marketing to Business and Govt,2,19,0,7,0,0,1,0,0,0,0,0,0,0,3.78,"Nezami, Mehdi"
BADM,337,47944,Practicum in Supply Chain Mgt,5,32,12,3,3,0,0,0,0,0,0,0,0,0,3.84,"Palekar, Udatta S"
BADM,350,39324,IT for Networked Organizations,0,39,9,5,10,1,0,0,0,0,0,0,0,0,3.72,"Nelson, Matthew L"
BADM,350,50065,IT for Networked Organizations,0,5,15,13,16,6,0,0,1,1,1,0,0,0,3.21,"Sachdev, Vishal"
BADM,350,50233,IT for Networked Organizations,8,23,25,3,4,2,0,0,0,0,0,0,0,0,3.74,"Subramanyam, Ramanath"
BADM,350,59972,IT for Networked Organizations,8,26,18,5,3,2,0,0,0,0,0,0,0,0,3.76,"Subramanyam, Ramanath"
BADM,352,31226,Database Design and Management,3,42,12,7,2,0,0,0,0,0,0,0,0,0,3.84,"Yang, Yi"
BADM,353,31238,Info Sys Analysis and Design,1,19,12,12,10,3,1,1,0,0,1,0,0,0,3.46,"Haran, Vidya"
BADM,366,30968,Product Design and Development,4,21,24,4,1,0,0,0,0,0,0,0,0,0,3.79,"Weightman, David I"
BADM,374,31024,Management Decision Models,2,18,8,16,10,1,6,1,0,0,0,0,1,0,3.35,"Elsaleiby, Aber"
BADM,374,31007,Management Decision Models,1,14,11,1,10,5,2,0,0,0,0,0,0,0,3.45,"Elsaleiby, Aber"
BADM,375,46940,Business Process Management,3,5,11,16,7,9,2,1,0,0,0,0,0,1,3.28,"Lim, Michael K"
BADM,375,52243,Business Process Management,6,5,9,11,11,11,1,0,0,0,1,0,0,0,3.26,"Lim, Michael K"
BADM,375,64936,Business Process Management,0,6,6,7,10,3,2,2,1,1,0,0,0,0,3.13,"Scott, Nehemiah"
BADM,378,31076,Logistics Management,0,12,18,10,10,5,2,3,0,2,0,0,0,1,3.29,"Scott, Nehemiah"
BADM,379,47946,Business Process Improvement,1,7,8,9,5,4,0,0,0,0,0,0,0,0,3.44,"Anand, Gopesh J"
BADM,380,39130,International Business,2,24,8,8,6,5,3,1,1,0,0,1,0,0,3.44,"Bucheli, Marcelo"
BADM,380,51543,International Business,5,19,8,2,1,1,0,0,0,0,0,0,0,0,3.82,"Bucheli, Marcelo"
BADM,380,54782,International Business,17,6,1,1,0,0,0,1,0,0,0,0,0,0,3.88,"Zhang, Nan"
BADM,381,58441,Multinational Management,6,10,2,1,0,1,0,0,0,0,1,0,0,0,3.73,"Minefee, Ishva"
BADM,382,51561,International Marketing,6,13,14,5,0,0,0,0,0,0,0,0,0,0,3.79,"Koo, Minkyung"
BADM,395,58442,Making Things,0,11,6,0,3,0,1,0,0,0,0,0,0,0,3.68,"Rindfleisch, Aric P"
BADM,395,31030,Case Prob Formulation&Solution,10,14,11,7,0,0,1,0,0,0,0,0,0,1,3.77,"Somaya, Deepak"
BADM,395,45166,Digital Making Seminar,0,13,5,1,1,0,0,1,0,0,0,0,0,0,3.75,"Sachdev, Vishal"
BADM,395,45357,Data Science & Analytics,0,22,9,1,0,0,0,0,0,0,0,0,0,0,3.89,"Kim, Sung W"
BADM,395,31028,Foundations of Business,0,23,4,0,2,0,0,1,0,0,0,0,0,1,3.82,"Echambadi, Rajagopal"
BADM,403,58743,Principles of Business Law,25,51,26,16,5,1,2,0,0,0,0,1,1,0,3.72,"Fricke, Michael R"
BADM,445,31065,Small Business Consulting,8,14,1,4,1,0,0,0,0,0,0,0,0,0,3.86,"Kurtz, Jeffrey M"
BADM,446,31067,Entrepreneurship Sm Bus Form,0,24,9,1,0,0,0,0,0,0,0,0,0,0,3.89,"Isserman, Noah J"
BADM,449,31082,Business Policy and Strategy,0,16,11,6,4,1,2,1,0,0,0,0,0,0,3.55,"Anderson, Phillip C"
BADM,449,31084,Business Policy and Strategy,2,14,6,6,6,2,2,1,0,0,1,0,0,0,3.43,"Kim, June-Young"
BADM,449,31181,Business Policy and Strategy,0,14,2,11,2,0,3,4,0,0,0,0,0,0,3.36,"Chattopadhyay, Shinjinee"
BADM,449,31185,Business Policy and Strategy,0,17,10,9,2,0,0,2,0,0,0,0,0,0,3.62,"Chattopadhyay, Shinjinee"
BADM,449,31188,Business Policy and Strategy,1,15,10,5,9,0,1,0,0,0,0,0,1,0,3.49,"Anderson, Phillip C"
BADM,449,31194,Business Policy and Strategy,9,6,7,12,3,4,4,0,0,0,0,0,0,0,3.44,"Shah, Sonali K"
BADM,449,31198,Business Policy and Strategy,0,15,10,7,4,1,5,0,0,0,0,0,0,0,3.48,"Kim, June-Young"
BADM,449,31203,Business Policy and Strategy,3,0,8,16,6,3,2,4,0,0,0,0,1,0,3.1,"Shah, Sonali K"
BADM,449,31217,Business Policy and Strategy,0,7,10,4,9,4,2,2,0,0,1,0,0,0,3.21,"Kim, June-Young"
BADM,449,31220,Business Policy and Strategy,10,7,11,7,7,0,1,1,0,0,0,0,0,0,3.57,"Shah, Sonali K"
BADM,453,31247,Decision Support Systems,18,19,10,2,0,0,0,0,0,0,0,0,0,0,3.91,"Han, Wencui"
BADM,508,66093,Leadership and Teams,0,33,54,64,58,13,5,1,4,1,0,0,1,1,3.31,"Northcraft, Gregory B"
BADM,508,66091,Leadership and Teams,0,3,5,6,11,6,2,1,2,1,0,0,1,1,2.91,"Northcraft, Gregory B"
BADM,508,44277,Leadership and Teams,0,15,10,9,3,0,0,0,0,0,0,0,0,0,3.67,"Loewenstein, Jeffrey"
BADM,509,31285,Managing Organizations,0,22,7,3,0,0,0,0,0,0,0,0,0,0,3.87,"Bednar, Michael K"
BADM,520,66095,Marketing Management,1,200,12,6,2,0,0,0,0,0,0,0,1,0,3.94,"Noel, Hayden N"
BADM,520,66096,Marketing Management,0,16,3,3,0,0,0,0,0,0,0,0,3,0,3.4,"Noel, Hayden N"
BADM,520,54783,Marketing Management,8,18,9,2,0,0,0,0,0,0,0,0,0,0,3.88,"Noel, Hayden N"
BADM,528,39049,Promotional Strategy,0,12,0,0,19,0,0,1,0,0,0,0,0,0,3.34,"Shavitt, Sharon"
BADM,543,46206,Technology Strategy,7,11,13,9,6,3,0,0,0,0,0,0,0,0,3.59,"Somaya, Deepak"
BADM,543,57151,Technology Strategy,1,8,12,13,6,0,0,1,0,0,0,0,0,0,3.5,"Somaya, Deepak"
BADM,544,31417,Strategic Management,0,11,21,4,8,6,0,0,0,0,0,0,0,0,3.49,"Mahoney, Joseph T"
BADM,550,65338,Technology Practicum,9,20,14,4,1,5,0,0,0,0,0,0,0,0,3.72,"Kurtz, Jeffrey M"
BADM,551,57163,Managing Intellectual Property,1,19,22,0,0,0,0,1,0,0,0,0,0,0,3.78,"Bradley, Joe A"
BADM,552,58386,Legal Aspects of Mgt Decisions,0,37,7,2,1,0,1,1,0,0,0,0,0,0,3.83,"Leroy, Michael H"
BADM,557,31422,Dec Support and Knowledge Mgt,31,16,5,0,1,0,0,0,0,0,0,0,0,0,3.95,"Han, Wencui"
BADM,562,64948,Social Media Strategy,0,16,7,4,0,0,0,0,0,0,0,0,0,0,3.82,"Larson, Eric"
BADM,566,46211,Supply Chain Management,32,25,0,1,0,0,0,0,0,0,0,0,0,0,3.99,"Mukherjee, Ujjal K"
BADM,572,58875,Stat for Mgt Decision Making,4,8,10,2,1,1,3,1,0,0,1,0,0,0,3.45,"Taghaboni-Dutta, Fataneh"
BADM,573,46631,Quant Analysis of Decisions,2,15,10,5,6,4,2,0,0,0,0,0,0,0,3.52,"Kwon, Hyok-Jon D"
BADM,574,46484,Simulation and Risk Analysis,1,15,21,5,9,1,0,1,0,0,0,0,1,0,3.51,"Kwon, Hyok-Jon D"
BADM,574,57152,Simulation and Risk Analysis,2,14,10,9,11,3,1,0,0,0,0,0,0,0,3.48,"Kwon, Hyok-Jon D"
BADM,583,52257,Euro Business Strategy,33,30,0,2,0,0,0,0,0,0,0,0,0,0,3.98,"Martinez, Candace A"
BADM,584,55579,Global Marketing,11,13,0,18,3,0,0,3,0,0,0,0,0,0,3.56,"Liu, Yunchuan"
BADM,589,46214,Project Management,8,21,13,9,8,1,1,0,0,0,0,0,0,0,3.65,"Taghaboni-Dutta, Fataneh"
BADM,589,57154,Project Management,2,12,11,10,6,8,4,1,1,0,0,0,0,0,3.31,"Taghaboni-Dutta, Fataneh"
BADM,590,47816,Predictive Data Analytics,2,33,19,6,2,0,0,0,0,0,0,0,0,0,3.8,"Ye, Han"
BADM,590,52708,Brand Management,1,11,8,8,0,0,0,0,0,0,0,0,0,0,3.71,"Torelli, Carlos J"
BADM,590,54986,The Economics of Organizations,1,7,2,5,6,0,0,0,0,0,0,0,0,0,3.52,"Bercovitz, Janet E"
BADM,590,31482,Social Media Analytics,4,62,0,0,0,1,0,0,0,0,0,0,0,0,3.98,"Yun, Joseph T"
BADM,590,47491,Strategic Innovation,2,18,10,6,2,0,0,0,0,0,0,0,0,0,3.75,"Echambadi, Rajagopal"
BADM,590,47492,Bus Ethics & Corp. Resp.,2,16,12,8,0,0,0,0,0,0,0,0,0,0,3.75,"Lansing, Paul"
BADM,590,47624,Global Capstone Project Trip,33,2,2,1,0,0,0,0,0,0,0,0,0,0,3.97,"Watkins, Ronald S"
BADM,590,52992,Big Data,12,6,7,7,3,3,0,0,0,0,0,0,0,0,3.63,"Hartman, Kevin E"
BADM,593,62538,Research in Special Fields,0,29,0,0,9,0,0,0,0,0,0,0,0,1,3.76,"Shavitt, Sharon"
BIOC,446,38713,Physical Biochemistry,5,7,12,9,11,6,1,1,0,0,0,0,0,0,3.37,"Zhang, Kai"
BIOC,455,31674,Technqs Biochem & Biotech,0,10,6,3,1,2,1,0,0,0,0,0,0,0,3.59,"Schurig Briccio, Lici A"
BIOC,455,58725,Technqs Biochem & Biotech,1,1,5,7,4,1,2,0,0,0,1,0,0,0,3.18,"Schurig Briccio, Lici A"
BIOE,120,31790,Introduction to Bioengineering,48,7,5,1,2,0,1,0,0,0,0,0,1,1,3.85,"Pool, Marcia A"
BIOE,202,46396,Cell & Tissue Engineering Lab,1,5,7,9,9,4,0,2,1,0,0,0,1,0,3.15,"Jensen, Karin J"
BIOE,205,60964,Signals & Systems in Bioengrg,9,10,8,10,7,5,5,5,4,1,0,1,2,0,3.03,"Pool, Marcia A"
BIOE,310,60965,Comp Tools Bio Data,8,14,8,15,8,6,2,2,1,0,0,0,0,0,3.4,"Maslov, Sergei S"
BIOE,360,60966,Transport & Flow in Bioengrg,4,51,12,3,0,0,0,0,0,0,0,0,0,0,3.91,"Amos, Jennifer"
BIOE,414,33725,Biomedical Instrumentation,2,16,25,11,9,4,0,0,0,0,0,0,1,1,3.5,"Dobrucki, Wawrzyniec"
BIOE,415,33736,Biomedical Instrumentation Lab,29,13,9,10,0,1,2,1,0,1,1,0,2,0,3.57,"Pool, Marcia A"
BIOE,420,65299,Intro Bio Control Systems,2,27,0,1,18,0,0,1,0,0,0,0,0,0,3.58,"Sutton, Brad"
BIOE,436,65048,Senior Design II,18,29,6,1,0,0,0,0,0,0,0,0,0,0,3.95,"Amos, Jennifer"
BIOE,498,60231,Stem Cell Bioengineering,0,8,8,1,5,1,0,0,0,0,0,0,0,0,3.58,"Underhill, Gregory H"
BTW,250,51858,Principles Bus Comm,0,3,10,1,1,4,1,0,0,0,1,0,0,0,3.29,"Moss, Andrew P"
BTW,250,31492,Principles Bus Comm,0,5,7,6,2,0,1,0,0,0,0,0,0,0,3.52,"Kelly, Daniel"
BTW,250,31515,Principles Bus Comm,0,9,6,3,1,0,1,0,1,0,1,0,0,0,3.46,"Moss, Andrew P"
BTW,250,31498,Principles Bus Comm,0,15,6,1,1,0,0,0,0,0,0,0,0,0,3.84,"Grohens, Joseph"
BTW,250,31537,Principles Bus Comm,9,7,2,3,0,0,0,0,0,0,0,0,0,1,3.87,"Claborn, John P"
BTW,250,65192,Principles Bus Comm,0,8,12,0,1,1,0,0,0,1,0,0,0,0,3.61,"Kelly, Daniel"
BTW,250,46085,Principles Bus Comm,3,18,0,1,1,0,0,0,0,0,1,0,0,0,3.81,"Claborn, John P"
BTW,250,65193,Principles Bus Comm,0,18,3,2,0,0,0,0,0,0,0,0,0,0,3.9,"Micks, Taylor H"
BTW,250,65194,Principles Bus Comm,0,11,3,4,4,0,1,0,0,0,0,0,0,0,3.59,"Merrill, Andrew"
BTW,250,31519,Principles Bus Comm,2,10,6,2,0,0,0,0,0,0,1,0,0,0,3.7,"Liepert, Susan"
BTW,250,31523,Principles Bus Comm,1,15,4,3,0,1,0,0,0,0,0,0,0,0,3.81,"Liepert, Susan"
BTW,250,31525,Principles Bus Comm,0,10,4,7,1,0,1,0,0,0,0,0,0,0,3.62,"McGuire, Lee"
BTW,250,51860,Principles Bus Comm,0,13,7,4,0,0,0,0,0,0,0,0,0,0,3.79,"Im, Jane"
BTW,250,31526,Principles Bus Comm,1,8,6,4,1,1,0,1,0,0,0,0,0,1,3.59,"Wilson, Gregory D"
BTW,250,31530,Principles Bus Comm,0,3,14,5,1,1,1,0,0,0,0,0,0,0,3.52,"McGuire, Lee"
BTW,250,31532,Principles Bus Comm,1,0,6,3,4,4,2,0,0,0,0,0,1,0,3.02,"Emmert, Ashley"
BTW,250,51859,Principles Bus Comm,0,11,6,2,4,0,0,0,0,0,0,0,0,0,3.68,"Wilson, Gregory D"
BTW,250,31535,Principles Bus Comm,0,6,6,8,1,0,0,0,1,0,0,0,0,0,3.52,"McGuire, Lee"
BTW,250,31517,Principles Bus Comm,0,10,5,2,5,0,0,0,0,0,0,0,0,0,3.64,"Wilson, Gregory D"
BTW,250,31522,Principles Bus Comm,0,4,6,6,3,2,0,0,0,0,0,0,0,0,3.44,"Gilmore, Shawn P"
BTW,250,51861,Principles Bus Comm,0,8,9,6,1,0,0,0,0,0,0,0,0,0,3.67,"Kelly, Daniel"
BTW,250,31507,Principles Bus Comm,0,7,12,4,1,0,0,0,0,0,0,0,0,0,3.68,"Bascom, Benjamin D"
BTW,250,31528,Principles Bus Comm,0,3,13,6,0,0,0,0,0,0,0,0,0,0,3.62,"Kelly, Daniel"
BTW,261,31553,Principles Tech Comm,0,18,0,0,5,0,0,1,0,0,0,0,0,0,3.71,"Grohens, Joseph"
BTW,261,31540,Principles Tech Comm,1,7,2,0,4,3,0,2,0,0,1,1,1,0,2.96,"Hechler, William D"
BTW,271,31557,Persuasive Writing,0,18,3,0,2,0,0,0,0,0,0,0,0,0,3.87,"Grohens, Joseph"
BUS,199,54987,Coaching for Success,33,6,0,0,2,0,0,0,0,0,0,0,0,0,3.95,"Turner, Nicole M"
BUS,301,56786,Principles Prof Responsibility,0,30,1,1,0,1,0,0,0,0,1,0,0,0,3.84,"DeBrock, Lawrence M"
CEE,201,31707,Systems Engrg & Economics,4,32,11,11,12,7,4,2,2,0,3,0,0,0,3.36,"Cai, Ximing"
CEE,202,31708,Engineering Risk & Uncertainty,2,18,26,22,17,15,6,5,2,3,1,2,3,0,3.06,"Koloutsou-Vakak, Sotiria"
