CourseName,PrereqName,ConcurrentAllowed,PrereqGroupNum
CI 430,MATH 103,False,0
CI 476,CI 467,False,0
CI 476,CI 475,False,0
CI 476,CI 471,False,0
CI 480,CI 438,False,0
CI 485,CI 403,True,0
CI 538,CI 509,False,0
CI 538,EPSY 578,False,0
CI 584,LING 489,False,0
CMN 411,CMN 212,False,0
CMN 412,CMN 212,False,0
CPSC 352,IB 103,False,0
CPSC 352,IB 104,False,0
CPSC 382,CHEM 102,False,0
CPSC 382,CHEM 104,False,0
CPSC 382,CHEM 202,False,0
CPSC 382,CHEM 204,False,0
CPSC 407,CPSC 212,False,0
CPSC 412,CPSC 112,False,0
CPSC 412,NRES 201,False,0
CPSC 415,CPSC 112,False,0
CPSC 416,HORT 100,False,0
CPSC 416,IB 103,False,0
CPSC 426,CPSC 212,False,0
CPSC 428,CPSC 212,False,0
CPSC 428,CPSC 426,False,0
CPSC 437,IB 100,False,0
CPSC 437,IB 103,False,0
CPSC 440,MATH 112,False,0
CPSC 444,CPSC 440,False,0
CPSC 452,CPSC 352,False,0
CPSC 452,IB 204,False,0
CPSC 466,CPSC 352,False,0
CPSC 486,IB 103,False,0
CPSC 486,CPSC 352,False,1
CPSC 486,IB 204,False,1
CS 307,MATH 225,False,0
CS 307,MATH 257,False,0
CS 307,MATH 415,False,0
CS 307,MATH 416,False,0
CS 307,ASRM 406,False,0
CS 307,STAT 207,False,1
CS 407,CS 225,False,0
CS 409,CS 225,False,0
CS 410,CS 225,False,0
CS 423,CS 341,False,0
CS 423,ECE 391,False,0
CS 424,CS 341,False,0
CS 424,ECE 391,False,0
CS 426,CS 421,True,0
CS 427,CS 222,False,0
CS 427,CS 340,False,0
CS 427,CS 341,False,0
CS 427,ECE 391,False,0
CS 435,CS 340,False,0
CS 435,CS 341,False,0
CS 435,ECE 391,False,0
CS 439,CS 341,False,0
CS 439,ECE 391,False,1
CS 439,MATH 461,False,2
CS 439,MATH 463,False,2
CS 439,ECE 313,False,2
CS 465,CS 225,False,0
CS 466,CS 225,False,0
CS 470,CS 173,False,0
CS 470,CS 361,False,1
CS 470,ECE 313,False,1
CS 470,MATH 461,False,1
CS 470,STAT 400,False,1
CS 470,MATH 225,False,2
CS 470,MATH 257,False,2
CS 470,MATH 415,False,2
CS 470,MATH 416,False,2
CS 470,ASRM 406,False,2
CS 470,BIOE 210,False,2
CS 470,CS 225,False,3
CS 476,CS 225,False,0
CS 476,CS 374,False,1
CS 476,MATH 414,False,1
CS 481,IE 310,False,0
CS 511,CS 411,False,0
CS 512,CS 412,False,0
CS 521,CS 421,False,0
CS 521,CS 374,False,1
CS 537,CS 425,False,0
CS 537,CS 438,False,1
CS 546,CS 447,False,0
CS 546,CS 446,False,0
CS 547,CS 446,False,0
CS 562,CS 446,False,0
CS 562,CS 463,False,0
CS 563,CS 461,False,0
CS 563,CS 463,False,0
CS 580,CS 473,False,0
CS 581,CS 374,False,0
CS 581,CS 361,False,0
CS 581,STAT 361,False,0
CSE 423,CS 341,False,0
CSE 423,ECE 391,False,0
CSE 426,CS 222,False,0
CSE 426,CS 340,False,0
CSE 426,CS 341,False,0
CSE 426,ECE 391,False,0
CSE 450,CS 101,False,0
CSE 450,MATH 285,False,1
CSE 450,MATH 441,False,1
CSE 485,MSE 401,False,0
CSE 505,STAT 400,False,0
CSE 521,ECE 411,False,0
CSE 521,CS 433,False,0
CSE 552,CEE 471,False,0
CSE 552,TAM 445,False,0
CSE 552,CEE 470,False,1
CSE 552,ME 471,False,1
DANC 259,DANC 262,True,0
DANC 262,DANC 259,True,0
DANC 302,DANC 301,False,0
DANC 303,DANC 301,False,0
DANC 303,DANC 302,False,1
DANC 496,DANC 375,False,0
EALC 359,PS 240,False,0
EALC 359,PS 241,False,0
EALC 584,LING 489,False,0
ECE 304,PHYS 214,False,0
ECE 365,ECE 313,False,0
ECE 380,MATH 285,False,0
ECE 401,MATH 220,False,0
ECE 407,CS 225,False,0
ECE 410,MATH 285,False,0
ECE 437,ECE 329,False,0
ECE 439,CS 341,False,0
ECE 439,ECE 391,False,1
ECE 439,MATH 461,False,2
ECE 439,MATH 463,False,2
ECE 439,ECE 313,False,2
ECE 453,ECE 329,True,0
ECE 453,ECE 342,True,0
ECE 457,ECE 340,False,0
ECE 457,ECE 350,False,1
ECE 459,ECE 313,False,0
ECE 462,ECE 220,False,0
ECE 462,CS 233,False,0
ECE 463,ECE 459,False,0
ECE 464,ECE 342,False,0
ECE 467,ECE 455,False,0
ECE 467,PHYS 402,False,0
ECE 469,ECE 464,True,0
ECE 469,ECE 343,False,1
ECE 473,MATH 285,False,0
ECE 476,ECE 330,False,0
ECE 482,ECE 342,False,0
ECE 484,CS 124,False,0
ECE 484,ECE 220,False,0
ECE 511,ECE 411,False,0
ECE 511,CS 433,False,0
ECE 517,ECE 515,False,0
ECE 518,ECE 340,False,0
ECE 518,ECE 444,False,1
ECE 518,ECE 481,False,2
ECE 523,PHYS 485,False,0
ECE 523,NPRE 429,False,0
ECE 524,CS 461,False,0
ECE 524,CS 463,False,0
ECE 527,ECE 425,False,0
ECE 527,ECE 391,False,1
ECE 530,ECE 464,False,0
ECE 530,ECE 476,False,1
ECE 537,ECE 310,False,0
ECE 551,ECE 310,False,0
ECE 551,ECE 313,False,1
ECE 562,ECE 461,False,0
ECE 562,ECE 459,False,0
ECE 563,ECE 534,False,0
ECE 563,MATH 464,False,0
ECE 563,MATH 564,False,0
ECE 566,ECE 534,False,0
ECE 566,ECE 490,False,1
ECE 573,ECE 530,True,0
ECE 573,ECE 476,False,1
ECON 415,ECON 302,False,0
ECON 415,ECON 202,False,1
ECON 415,MATH 220,False,2
ECON 415,MATH 221,False,2
ECON 442,ECON 302,False,0
ECON 442,ECON 203,False,1
ECON 442,MATH 220,False,2
ECON 455,ECON 302,False,0
ECON 455,ECON 202,False,1
ECON 455,MATH 220,False,2
ECON 455,MATH 221,False,2
ECON 456,ECON 302,False,0
ECON 456,ECON 202,False,1
ECON 456,MATH 220,False,2
ECON 500,ECON 102,False,0
ECON 505,MATH 415,False,0
ECON 505,ECON 500,False,1
ECON 505,ECON 501,False,1
ECON 510,ECON 302,False,0
ECON 513,ECON 302,False,0
ECON 513,ECON 303,False,0
ECON 519,ECON 500,False,0
ECON 519,ECON 501,False,0
ECON 530,ECON 302,False,0
ECON 530,ECON 303,False,0
ECON 531,ECON 302,False,0
ECON 531,ECON 303,False,0
ECON 541,ECON 302,False,0
ECON 541,ECON 303,False,1
ECON 551,ECON 535,False,0
ECON 585,ECON 533,False,0
ECON 585,ECON 534,False,0
ENVS 447,SOC 380,False,0
ENVS 447,SOC 100,False,1
ENVS 447,SOC 101,False,1
ENVS 447,SOC 163,False,1
ENVS 492,ENVS 301,False,0
EPOL 575,LER 593,False,0
EPSY 407,EPSY 201,False,0
EPSY 456,PSYC 100,False,0
EPSY 485,CI 403,True,0
EPSY 492,EPSY 420,False,0
EPSY 521,EPSY 510,False,0
EPSY 563,LING 489,False,0
EPSY 574,EPSY 580,False,0
EPSY 579,EPSY 580,False,0
EPSY 579,EPSY 581,False,1
EPSY 580,EPSY 480,False,0
EPSY 584,EPSY 581,False,0
EPSY 585,EPSY 581,False,0
EPSY 589,EPSY 581,False,0
EPSY 589,PSYC 507,False,0
ERAM 560,EPSY 580,False,0
ESE 470,MATH 220,False,0
ESE 470,MATH 221,False,0
EURO 385,PS 240,False,0
EURO 385,PS 241,False,0
FAA 430,FAA 330,False,0
FAA 430,FAA 230,False,1
FIN 415,FIN 321,False,0
FIN 424,FIN 321,False,0
FIN 425,FIN 321,False,0
FIN 433,FIN 434,False,0
FIN 433,FIN 221,False,1
FIN 445,FIN 300,False,0
FIN 445,FIN 241,False,0
FIN 516,FIN 512,False,0
FIN 516,IE 525,False,1
FIN 516,FIN 513,False,1
FIN 517,FIN 516,False,0
FIN 522,BADM 572,True,0
FIN 552,FIN 511,False,0
FIN 582,FIN 583,True,0
FIN 591,STAT 400,False,0
FIN 591,ECON 502,False,1
FIN 594,FIN 591,False,0
FLTE 475,FLTE 471,False,0
FR 314,FR 207,False,0
FR 337,FR 207,False,0
FR 337,FR 212,False,1
FR 337,FR 211,False,2
FR 385,PS 240,False,0
FR 385,PS 241,False,0
FR 419,FR 314,False,0
FR 584,LING 489,False,0
FSHN 250,FSHN 220,True,0
FSHN 414,CHEM 232,False,0
FSHN 416,CHEM 232,True,0
FSHN 416,FSHN 414,True,0
FSHN 417,PSYC 100,False,0
FSHN 419,FSHN 414,False,0
FSHN 420,FSHN 220,False,0
FSHN 420,MCB 450,False,1
FSHN 422,FSHN 120,False,0
FSHN 422,FSHN 220,False,0
FSHN 422,CHEM 101,False,0
FSHN 428,FSHN 220,False,0
FSHN 440,MATH 112,False,0
FSHN 460,MATH 220,False,0
FSHN 460,PHYS 101,False,1
FSHN 460,FSHN 201,False,2
FSHN 464,FSHN 414,False,0
FSHN 483,FSHN 460,False,0
FSHN 483,FSHN 414,False,1
FSHN 483,FSHN 471,False,2
FSHN 484,FSHN 483,False,0
FSHN 514,CHEM 232,False,0
FSHN 519,FSHN 414,False,0
FSHN 519,FSHN 418,False,0
FSHN 521,MCB 244,False,0
FSHN 521,MCB 450,False,1
FSHN 521,FSHN 420,False,2
FSHN 521,MCB 246,False,3
FSHN 527,FSHN 426,False,0
FSHN 527,FSHN 427,False,0
FSHN 527,MCB 450,False,0
GEOL 201,GEOL 143,False,0
GEOL 350,GEOL 143,False,0
GEOL 350,GEOL 111,False,1
GEOL 406,PHYS 101,False,0
GEOL 406,GGIS 103,False,0
GEOL 406,GEOL 107,False,0
GEOL 411,GEOL 107,False,0
GEOL 432,CHEM 105,False,0
GEOL 432,GEOL 208,False,1
GEOL 432,CHEM 104,False,2
GEOL 451,MATH 241,False,0
GEOL 451,PHYS 212,False,1
GEOL 460,CHEM 105,False,0
GEOL 460,CHEM 104,False,1
GEOL 460,GEOL 107,False,2
GEOL 460,MATH 220,False,3
GEOL 460,MATH 221,False,3
GEOL 470,MATH 220,False,0
GEOL 470,MATH 221,False,0
GEOL 485,MATH 241,False,0
GEOL 571,GEOL 460,False,0
GEOL 571,CEE 443,False,0
GEOL 571,GEOL 470,False,1
GEOL 571,CEE 457,False,1
GER 320,GER 211,False,0
GER 385,PS 240,False,0
GER 385,PS 241,False,0
GER 584,LING 489,False,0
GGIS 406,PHYS 101,False,0
GGIS 406,GGIS 103,False,0
GGIS 406,GEOL 107,False,0
GGIS 412,GGIS 379,False,0
GGIS 477,GGIS 280,False,0
GGIS 477,STAT 100,False,0
GGIS 527,GGIS 407,False,0
GGIS 560,VM 608,False,0
GGIS 560,PATH 517,False,0
GLBL 201,PHYS 101,False,0
GLBL 201,PHYS 211,False,0
GLBL 201,CHEM 104,False,0
GLBL 201,CHEM 204,False,0
GLBL 201,ME 200,False,0
GLBL 201,MATH 220,False,1
GLBL 201,MATH 221,False,1
GLBL 220,GLBL 100,False,0
GLBL 440,GLBL 340,False,0
GLBL 494,GLBL 200,False,0
GRK 201,GRK 102,False,0
GRK 491,GRK 401,False,0
GRKM 403,GRKM 202,False,0
GWS 320,LLS 100,False,0
GWS 320,SOC 100,False,0
GWS 340,HDFS 105,False,0
GWS 340,SOC 100,False,0
GWS 366,GWS 100,False,0
GWS 366,GWS 201,False,0
GWS 366,GWS 202,False,0
GWS 370,GWS 100,False,0
GWS 370,GWS 201,False,0
GWS 370,GWS 202,False,0
GWS 383,AFRO 100,False,0
GWS 383,AFRO 101,False,0
HDFS 320,HDFS 120,False,0
HDFS 320,SOC 100,False,0
HDFS 330,STAT 100,False,0
HDFS 340,HDFS 105,False,0
HDFS 340,SOC 100,False,0
HDFS 401,HDFS 301,False,0
HDFS 401,HDFS 290,False,1
HDFS 425,HDFS 120,False,0
HDFS 597,HDFS 594,False,0
HEBR 403,HEBR 202,False,0
HEBR 405,HEBR 404,False,0
HIST 383,AFRO 100,False,0
HIST 383,AFRO 101,False,0
HNDI 403,HNDI 202,False,0
HNDI 405,HNDI 404,False,0
HORT 344,IB 103,False,0
HORT 360,HORT 100,False,0
HORT 435,HORT 100,False,0
HORT 435,CPSC 112,False,0
HRD 534,LER 593,False,0
IB 203,MCB 150,False,0
IB 203,IB 150,False,1
IB 204,MCB 150,False,0
IB 204,IB 150,False,1
IB 303,IB 150,False,0
IB 348,IB 203,False,0
IB 348,NRES 219,False,0
IB 360,IB 302,False,0
IB 360,MCB 250,False,0
IB 360,MCB 244,False,0
IB 368,IB 203,False,0
IB 368,NRES 219,False,0
IB 372,IB 271,False,0
IB 401,IB 150,False,0
IB 426,CHEM 232,False,0
IB 426,MCB 150,False,1
IB 426,IB 202,False,2
IB 430,IB 329,False,0
IB 431,IB 329,False,0
IB 436,IB 150,False,0
IB 436,PSYC 210,False,0
IB 444,IB 150,False,0
IB 444,MCB 150,False,0
IB 452,CHEM 102,False,0
IB 452,CHEM 104,False,1
IB 471,IB 302,False,0
IB 471,MCB 150,False,1
IB 471,IB 150,False,2
IB 478,CPSC 352,False,0
IB 478,IB 204,False,0
IB 479,IB 103,False,0
IB 479,CPSC 352,False,1
IB 479,IB 204,False,1
IE 360,IE 310,True,0
IE 400,IE 300,False,0
IE 405,CS 101,False,0
IE 410,IE 310,False,0
IE 411,IE 310,False,0
IE 411,MATH 257,False,0
IE 411,MATH 415,False,0
IE 412,IE 310,False,0
IE 431,IE 300,False,0
IE 445,PSYC 100,False,0
IE 518,IE 410,False,0
IE 522,MATH 461,False,0
IE 522,IE 300,False,1
IE 523,CS 225,False,0
IE 524,FIN 500,False,0
IE 524,MATH 257,False,0
IE 532,MATH 412,False,0
IE 534,CS 446,False,0
IS 236,IS 204,False,0
IS 236,IS 226,False,0
IS 311,IS 202,False,0
ITAL 210,ITAL 104,True,0
ITAL 584,LING 489,False,0
JAPN 203,JAPN 202,False,0
JAPN 305,JAPN 204,False,0
JAPN 440,JAPN 306,False,0
JOUR 315,JOUR 210,False,0
KIN 401,KIN 140,False,0
KIN 401,KIN 150,False,0
KOR 203,KOR 202,False,0
KOR 241,KOR 222,False,0
KOR 305,KOR 204,False,0
KOR 440,KOR 306,False,0
KOR 440,KOR 242,False,0
LA 233,LA 280,True,0
LA 280,LA 233,True,0
LA 335,LA 234,False,0
LA 342,LA 241,False,0
LA 437,LA 336,False,0
LA 460,ANTH 220,False,0
LA 482,LA 280,False,0
LA 482,LA 281,False,1
LA 533,LA 433,False,0
LA 537,LA 534,False,0
LAST 232,SPAN 141,False,0
LAST 232,SPAN 142,False,0
LAT 401,LAT 202,False,0
LAW 695,LAW 694,True,0
LAW 695,LAW 682,True,0
LEAD 480,LEAD 260,False,0
LER 522,LER 591,False,0
LER 541,ECON 302,False,0
LER 541,ECON 303,False,1
LER 545,LER 593,False,0
LING 410,LING 401,True,0
LING 410,LING 301,True,0
LING 410,LING 302,True,0
LING 410,LING 400,True,0
LING 501,LING 400,False,0
LING 504,LING 502,False,0
LING 504,LING 501,False,1
LING 520,LING 502,False,0
LING 520,LING 401,False,1
LING 584,LING 489,False,0
LING 591,LING 502,False,0
LING 591,LING 501,False,1
LLS 320,LLS 100,False,0
LLS 320,SOC 100,False,0
LLS 385,LLS 100,False,0
MACS 370,MACS 260,False,0
MATH 117,MATH 112,False,0
MATH 299,MATH 220,False,0
MATH 299,MATH 221,False,0
MATH 423,MATH 241,False,0
MATH 424,MATH 347,False,0
MATH 424,MATH 416,False,0
MATH 489,MATH 285,False,0
MATH 489,MATH 441,False,0
MATH 502,MATH 501,False,0
MATH 503,MATH 500,False,0
MATH 512,MATH 500,False,0
MATH 512,MATH 511,False,0
MATH 514,MATH 448,False,0
MATH 518,MATH 423,False,0
MATH 518,MATH 481,False,0
MATH 526,MATH 500,False,0
MATH 526,MATH 525,False,1
MATH 531,MATH 448,False,0
MATH 531,MATH 417,False,0
MATH 531,MATH 453,False,0
MATH 533,MATH 526,False,0
MATH 542,MATH 446,False,0
MATH 542,MATH 447,False,0
MATH 542,MATH 448,False,0
MATH 546,MATH 541,False,0
MATH 550,MATH 489,False,0
MATH 562,MATH 561,False,0
MATH 563,MATH 461,False,0
MCB 244,CHEM 101,True,0
MCB 244,CHEM 102,True,0
MCB 245,CHEM 101,True,0
MCB 245,CHEM 102,True,0
MCB 316,MCB 150,True,0
MCB 316,MCB 250,True,0
MCB 401,MCB 252,False,0
MCB 408,MCB 354,False,0
MCB 408,MCB 250,False,1
MCB 408,MCB 252,False,2
MCB 408,MCB 253,False,3
MCB 408,MCB 251,False,4
MCB 413,MCB 252,False,0
MCB 421,MCB 300,False,0
MCB 428,MCB 300,False,0
MCB 428,MCB 301,False,0
MCB 431,MCB 300,False,0
MCB 432,MCB 250,False,0
MCB 432,MCB 252,False,0
MCB 432,MCB 354,False,0
MCB 432,MATH 220,False,0
MCB 432,MATH 221,False,0
MCB 432,MATH 231,False,0
MCB 432,STAT 212,False,0
MCB 433,MCB 300,False,0
MCB 433,MCB 354,False,0
MCB 436,MCB 150,False,0
MCB 461,MCB 252,False,0
MCB 461,MCB 250,False,0
MCB 561,PATH 433,False,0
MCB 561,VM 607,False,0
MDVL 412,ARCH 210,False,0
ME 402,ME 320,True,0
ME 411,AE 311,False,0
ME 411,ME 310,False,0
ME 411,TAM 335,False,0
ME 420,ME 310,False,0
ME 420,TAM 335,False,0
ME 420,ME 320,False,1
ME 430,ME 330,False,0
ME 430,TAM 324,False,0
ME 447,CS 101,False,0
ME 447,MATH 415,False,1
ME 453,IE 300,False,0
ME 453,STAT 400,False,0
ME 453,MATH 257,False,1
ME 453,MATH 415,False,1
ME 453,ME 270,False,2
ME 458,ME 371,False,0
ME 461,ME 360,False,0
ME 461,ABE 425,False,0
ME 462,ME 460,False,0
ME 462,MATH 415,False,0
ME 482,TAM 251,False,0
ME 504,ME 404,False,0
ME 522,ME 420,False,0
ME 530,ME 430,False,0
ME 543,MATH 257,False,0
ME 543,MATH 415,False,0
ME 543,ME 340,False,1
ME 543,TAM 412,False,1
MFST 198,MFST 101,False,0
MFST 198,NRES 102,False,0
MFST 198,HORT 100,False,0
MFST 198,FSHN 120,False,0
MFST 198,ACE 100,False,0
MFST 397,MFST 301,False,0
MFST 450,MFST 301,False,0
MFST 450,MFST 397,False,1
MILS 301,MILS 201,False,0
MILS 301,MILS 301,False,1
MILS 301,MILS 101,False,2
MILS 301,MILS 202,False,3
MILS 301,MILS 102,False,4
MILS 341,MILS 302,False,0
MILS 341,MILS 301,False,1
MILS 341,MILS 312,False,2
MILS 341,MILS 314,False,3
MILS 341,MILS 341,False,4
MSE 201,CHEM 104,True,0
MSE 201,MSE 182,False,1
MSE 201,PHYS 211,True,2
MSE 201,MATH 231,True,3
MSE 307,MSE 201,True,0
MSE 307,MSE 401,True,1
MSE 401,MSE 201,False,0
MSE 401,MSE 280,False,0
MSE 401,MATH 285,True,1
MSE 403,MSE 201,False,0
MSE 403,MSE 401,True,1
MSE 406,MSE 206,False,0
MSE 406,MSE 201,True,1
MSE 421,MSE 420,False,0
MSE 440,MSE 406,False,0
MSE 443,MSE 402,False,0
MSE 443,MSE 401,False,1
MSE 457,CHEM 232,False,0
MSE 464,ECE 340,False,0
MSE 464,MSE 304,False,0
MSE 464,PHYS 460,False,0
MSE 470,MCB 252,True,0
MSE 470,CHEM 232,True,0
MSE 470,MSE 403,True,0
MSE 480,MSE 401,False,0
MSE 485,MSE 401,False,0
MSE 488,PHYS 214,False,0
MSE 488,MATH 285,False,1
MSE 489,MSE 201,False,0
MSE 500,MSE 401,False,0
MSE 501,MSE 500,False,0
MSE 501,PHYS 560,False,0
MSE 582,MSE 501,False,0
MSE 582,PHYS 560,False,0
MSE 584,PHYS 460,False,0
MSE 584,PHYS 560,False,0
MSE 584,MSE 401,False,1
MSE 584,MSE 501,False,1
MUS 163,MUS 172,False,0
MUS 163,MUS 173,False,0
MUS 174,MUS 108,False,0
MUS 174,MUS 173,False,1
MUS 174,MUS 102,False,2
MUS 201,MUS 102,False,0
MUS 201,MUS 108,False,0
MUS 205,MUS 101,False,0
MUS 205,CS 128,False,1
MUS 205,CS 124,False,2
MUS 205,CS 222,False,3
MUS 205,MUS 102,False,4
MUS 207,MUS 108,False,0
MUS 243,MUS 240,False,0
MUS 313,MUS 110,False,0
MUS 330,MUS 242,False,0
MUS 330,MUS 348,True,1
MUS 343,MUS 240,False,0
MUS 348,MUS 242,False,0
MUS 350,MUS 240,False,0
MUS 350,MUS 342,False,0
MUS 350,MUS 343,False,0
MUS 360,MUS 108,False,0
MUS 360,MUS 102,False,1
MUS 362,MUS 166,False,0
MUS 364,MUS 363,False,0
MUS 410,MUS 313,False,0
MUS 410,MUS 314,False,0
MUS 411,MUS 314,False,0
MUS 411,MUS 313,False,1
MUS 435,MUS 107,False,0
MUS 439,MUS 240,False,0
MUS 439,MUS 342,False,0
MUS 439,MUS 343,False,0
MUS 447,MUS 243,False,0
MUS 447,MUS 240,False,1
MUS 534,MUS 533,False,0
MUS 548,MUS 361,False,0
MUS 574,MUS 363,False,0
NE 410,MATH 285,False,0
NEUR 313,PSYC 210,False,0
NEUR 403,PSYC 210,False,0
NEUR 403,PSYC 224,False,0
NEUR 417,PSYC 100,False,0
NEUR 433,IB 150,False,0
NEUR 433,PSYC 210,False,0
NEUR 450,PSYC 224,False,0
NEUR 450,PSYC 210,False,1
NEUR 453,PSYC 210,False,0
NEUR 453,PSYC 224,False,0
NEUR 453,PSYC 230,False,0
NEUR 461,MCB 252,False,0
NEUR 461,MCB 250,False,0
NPRE 200,MATH 231,False,0
NPRE 201,PHYS 101,False,0
NPRE 201,PHYS 211,False,0
NPRE 201,CHEM 104,False,0
NPRE 201,CHEM 204,False,0
NPRE 201,ME 200,False,0
NPRE 201,MATH 220,False,1
NPRE 201,MATH 221,False,1
NPRE 321,MATH 241,False,0
NPRE 321,PHYS 212,False,1
NPRE 423,NPRE 451,False,0
NPRE 423,NPRE 421,False,1
NPRE 445,NPRE 200,False,0
NPRE 445,MATH 285,False,1
NPRE 445,PHYS 212,False,2
NPRE 448,NPRE 455,False,0
NPRE 448,MATH 285,False,1
NPRE 448,ME 200,False,2
NPRE 452,NPRE 451,False,0
NPRE 457,NPRE 402,False,0
NPRE 457,NPRE 247,False,0
NPRE 501,NPRE 247,False,0
NPRE 527,PHYS 485,False,0
NPRE 527,NPRE 429,False,0
NRES 302,IB 103,False,0
NRES 348,IB 203,False,0
NRES 348,NRES 219,False,0
NRES 351,MATH 234,False,0
NRES 351,CHEM 104,False,0
NRES 352,IB 103,False,0
NRES 352,IB 104,False,0
NRES 368,IB 203,False,0
NRES 368,NRES 219,False,0
NRES 403,MATH 220,False,0
NRES 403,MATH 221,False,0
NRES 403,MATH 234,False,0
NRES 406,PHYS 101,False,0
NRES 406,GGIS 103,False,0
NRES 406,GEOL 107,False,0
NRES 409,NRES 348,False,0
NRES 416,NRES 419,False,0
NRES 416,NRES 302,False,0
NRES 418,NRES 201,False,0
NRES 418,NRES 219,False,0
NRES 440,MATH 112,False,0
NRES 462,CHEM 102,False,0
NRES 462,CHEM 104,False,1
NRES 477,GGIS 280,False,0
NRES 477,STAT 100,False,0
NS 307,NS 204,False,0
NS 307,NS 204,False,0
NUTR 420,FSHN 220,False,0
NUTR 420,MCB 450,False,1
NUTR 422,ANSC 223,False,0
NUTR 424,ANSC 223,False,0
NUTR 424,ANSC 422,False,1
NUTR 428,FSHN 220,False,0
NUTR 440,MATH 112,False,0
NUTR 521,MCB 246,False,0
NUTR 521,MCB 244,False,1
NUTR 521,MCB 450,False,2
NUTR 521,FSHN 420,False,3
NUTR 527,FSHN 426,False,0
NUTR 527,FSHN 427,False,0
NUTR 527,MCB 450,False,0
PATH 433,MCB 300,False,0
PATH 433,MCB 354,False,0
PATH 519,PATH 433,False,0
PATH 519,VM 607,False,0
PATH 520,PATH 517,False,0
PATH 560,VM 608,False,0
PATH 560,PATH 517,False,0
PERS 403,PERS 202,False,0
PHIL 410,PHIL 203,False,0
PHIL 412,PHIL 206,False,0
PHIL 433,IB 150,False,0
PHIL 433,PSYC 210,False,0
PHIL 458,PSYC 224,False,0
PHIL 458,PSYC 248,False,0
PHIL 458,PHIL 270,False,0
PHYS 100,MATH 220,True,0
PHYS 100,MATH 221,True,0
PHYS 222,PHYS 212,True,0
PHYS 222,PHYS 100,False,1
PHYS 246,PHYS 211,False,0
PHYS 329,PHYS 211,False,0
PHYS 329,ATMS 201,False,1
PHYS 329,MATH 241,False,2
PHYS 402,PHYS 214,False,0
PHYS 402,PHYS 435,False,0
PHYS 402,ECE 329,False,0
PHYS 466,MSE 401,False,0
PHYS 485,PHYS 325,False,0
PHYS 505,PHYS 436,False,0
PHYS 508,MATH 285,False,0
PHYS 514,PHYS 436,False,0
PHYS 514,PHYS 427,False,1
PHYS 514,PHYS 487,False,2
PHYS 540,PHYS 435,False,0
PHYS 540,PHYS 485,False,1
PHYS 540,PHYS 486,False,1
PHYS 561,PHYS 560,False,0
PHYS 561,PHYS 581,False,1
PHYS 575,PHYS 582,True,0
PHYS 580,PHYS 485,False,0
PHYS 580,PHYS 487,False,0
PHYS 582,PHYS 581,False,0
PLPA 405,CPSC 212,False,0
POL 201,POL 102,False,0
PORT 584,LING 489,False,0
PS 322,PS 101,False,0
PS 329,PS 101,False,0
PS 345,PS 240,False,0
PS 345,PS 241,False,0
PS 348,PS 240,False,0
PS 348,PS 241,False,0
PS 353,PS 240,False,0
PS 353,PS 241,False,0
PS 359,PS 240,False,0
PS 359,PS 241,False,0
PS 371,PS 270,False,0
PS 373,PS 270,False,0
PS 380,PS 280,False,0
PS 380,PS 281,False,0
PS 385,PS 240,False,0
PS 385,PS 241,False,0
PS 386,PS 280,False,0
PS 390,PS 280,False,0
PS 396,PS 280,False,0
PS 396,PS 281,False,0
PS 481,PS 280,False,0
PS 481,PS 281,False,0
PSYC 204,PSYC 100,False,0
PSYC 312,PSYC 100,False,0
PSYC 313,PSYC 210,False,0
PSYC 332,PSYC 235,False,0
PSYC 332,PSYC 201,False,1
PSYC 340,PSYC 100,False,0
PSYC 350,PSYC 250,False,0
PSYC 350,PSYC 235,False,1
PSYC 403,PSYC 210,False,0
PSYC 403,PSYC 224,False,0
PSYC 408,PSYC 100,False,0
PSYC 416,AFRO 100,False,0
PSYC 417,PSYC 100,False,0
PSYC 433,IB 150,False,0
PSYC 433,PSYC 210,False,0
PSYC 450,PSYC 224,False,0
PSYC 450,PSYC 210,False,1
PSYC 453,PSYC 210,False,0
PSYC 453,PSYC 224,False,0
PSYC 453,PSYC 230,False,0
PSYC 456,PSYC 100,False,0
PSYC 475,PSYC 235,False,0
PSYC 475,PSYC 245,False,0
PSYC 475,BADM 313,False,0
PSYC 490,PSYC 235,False,0
PSYC 498,PSYC 398,False,0
PSYC 589,EPSY 581,False,0
PSYC 589,PSYC 507,False,0
PSYC 594,EPSY 581,False,0
PSYC 595,EPSY 581,False,0
QUEC 420,QUEC 411,False,0
REL 200,GRK 102,False,0
RHET 101,RHET 101,False,0
RST 450,RST 150,False,0
RST 460,RST 210,False,0
RST 460,RST 240,False,0
RST 460,RST 325,False,0
RST 501,RST 100,False,0
RST 512,RST 410,False,0
RST 588,RST 501,False,0
RUSS 201,RUSS 102,False,0
RUSS 301,RUSS 202,False,0
SBC 512,SBC 511,False,0
SCAN 103,SCAN 102,False,0
SCAN 494,SCAN 104,False,0
SE 320,ECE 211,True,0
SE 320,CS 101,False,1
SE 320,MATH 285,False,2
SE 320,TAM 212,False,3
SE 402,SE 311,False,0
SE 402,SE 101,False,1
SE 410,SE 320,False,0
SE 410,SE 311,False,1
SE 412,CEE 300,False,0
SE 420,SE 320,False,0
SE 450,IE 300,False,0
SE 524,SE 424,False,0
SE 524,IE 300,False,1
SHS 470,SHS 300,False,0
SHS 470,SHS 301,False,0
